"sequence","AccelerometerX","AccelerometerY","AccelerometerZ","GyroscopeX","GyroscopeY","GyroscopeZ"
2703,-275,-919,48,-8,16,49
2704,156,-1003,20,-17,20,11
2705,-115,-1009,3,-16,25,24
2706,-22,-968,76,-10,29,13
2707,64,-1005,1,-12,7,17
2708,50,-961,42,-8,11,26
2709,85,-929,44,-7,11,27
2710,-121,-1016,36,-8,5,34
2711,-121,-928,-1,-13,8,21
2712,0,-1012,25,-11,7,-3
2713,73,-1046,40,23,48,23
2714,-227,-913,47,-6,-18,28
2715,6,-965,42,-11,9,-8
2716,164,-1038,4,-9,23,3
2717,61,-944,61,-11,20,32
2718,-60,-985,-14,-11,-10,41
2719,-99,-988,31,-9,-3,20
2720,117,-962,2,-19,-12,12
2721,-136,-907,59,-19,27,26
2722,0,-965,78,-11,13,7
2723,129,-966,3,-9,8,30
2724,-57,-1010,52,-11,12,37
2725,-35,-931,-49,-9,11,29
2726,-54,-991,86,-14,15,20
2727,105,-986,-8,-3,27,14
2728,-42,-966,35,1,30,32
2729,-75,-993,42,-10,9,29
2730,9,-965,69,-10,15,13
2731,5,-972,33,-9,13,10
2732,116,-1042,-43,-19,62,19
2733,-111,-939,75,-14,30,42
2734,-250,-1009,27,-8,15,22
2735,170,-959,-18,-26,-41,2
2736,-62,-954,76,-33,7,13
2737,-96,-974,84,-13,17,2
2738,157,-996,-19,-9,13,13
2739,142,-1010,51,-17,-33,39
2740,-198,-935,-12,-14,-16,39
2741,-122,-999,22,-15,9,3
2742,205,-977,38,-3,16,5
2743,-149,-951,42,-10,9,40
2744,104,-958,34,-16,12,20
2745,-2,-952,36,-9,20,34
2746,69,-975,37,-11,13,20
2747,-128,-1041,-17,-4,18,34
2748,-68,-963,47,-12,16,22
2749,-20,-982,1,-11,8,18
2750,28,-961,47,-8,9,16
2751,186,-875,58,-2,-71,12
2752,-375,-1043,67,-16,13,29
2753,216,-996,-44,-8,20,12
2754,-132,-990,103,-10,9,31
2755,48,-944,-2,-5,-48,5
2756,-130,-1006,19,-12,14,12
2757,90,-948,-21,-4,23,10
2758,71,-970,67,11,37,30
2759,-126,-1010,17,-11,-10,26
2760,1,-941,79,-10,10,1
2761,173,-973,26,-9,13,10
2762,-71,-1026,27,-12,0,38
2763,-143,-931,14,-11,7,31
2764,11,-1029,-26,-13,9,15
2765,129,-948,69,-9,37,23
2766,-62,-970,37,-1,20,27
2767,-38,-984,23,-16,11,21
2768,41,-986,40,-9,8,26
2769,16,-992,39,-10,13,31
2770,-33,-994,4,-11,7,25
2771,-11,-959,36,-10,9,16
2772,-150,-959,43,-11,11,15
2773,85,-1058,-29,-14,-4,11
2774,198,-862,37,-1,28,40
2775,-370,-965,95,-16,2,22
2776,177,-973,7,-9,-1,2
2777,-161,-1067,69,-10,9,20
2778,147,-913,-31,-26,38,15
2779,-66,-1006,42,-10,17,22
2780,-14,-968,41,-11,12,6
2781,246,-959,-2,-19,16,25
2782,-288,-976,11,-15,2,46
2783,-30,-908,94,-12,11,8
2784,122,-1019,27,-12,13,10
2785,13,-966,59,-15,38,24
2786,-76,-971,0,-7,16,27
2787,31,-976,-18,-11,17,36
2788,-19,-973,42,-17,18,35
2789,-64,-983,54,-14,22,21
2790,-36,-1006,7,-12,6,11
2791,100,-982,34,-12,13,11
2792,25,-965,68,-7,18,35
2793,-52,-999,-26,-5,2,40
2794,-63,-911,67,-9,11,22
2795,-139,-1025,19,-10,11,3
2796,130,-1045,-44,1,5,6
2797,-87,-927,118,11,-29,36
2798,-161,-925,35,-18,6,13
2799,246,-985,10,-6,12,-5
2800,-46,-1008,71,-15,10,23
2801,45,-963,-22,-21,1,29
2802,-99,-984,0,-11,14,29
2803,54,-951,83,-23,3,10
2804,7,-995,2,-35,22,20
2805,-123,-938,51,-12,3,21
2806,215,-950,55,-12,15,21
2807,-76,-948,36,-10,14,39
2808,29,-1013,-18,-10,-1,33
2809,-287,-957,46,-6,10,25
2810,305,-1002,-31,-8,16,2
2811,-197,-1021,54,-3,29,33
2812,26,-953,45,-8,8,17
2813,86,-986,32,-12,14,22
2814,-124,-962,56,-11,4,24
2815,166,-982,6,-5,-19,11
2816,-168,-1019,58,-6,1,37
2817,22,-856,-6,-7,5,13
2818,-77,-1068,7,-17,-55,6
2819,-18,-978,63,-30,-12,20
2820,-152,-941,60,-13,0,7
2821,118,-1011,-5,-11,9,-8
2822,197,-994,62,-10,14,19
2823,-33,-963,14,-19,-6,52
2824,-249,-973,10,-9,15,39
2825,72,-997,10,-6,1,2
2826,-5,-898,42,-27,35,14
2827,-88,-953,50,-17,10,7
2828,387,-932,44,-14,11,20
2829,-334,-1019,19,-5,6,62
2830,118,-948,7,-9,-13,25
2831,-177,-957,58,-3,14,23
2832,58,-1007,8,-18,25,2
2833,39,-1032,-17,-19,60,25
2834,-23,-936,97,-15,30,37
2835,-54,-947,20,-14,20,20
2836,13,-999,25,-5,16,16
2837,48,-981,-2,-11,-23,13
2838,-58,-908,106,-9,-26,27
2839,-151,-1033,-35,-14,14,23
2840,132,-896,-6,-13,-35,3
2841,0,-992,114,-33,-29,18
2842,-179,-1034,10,-17,9,17
2843,111,-962,57,-13,14,-2
2844,157,-978,23,-7,18,14
2845,0,-982,-3,-23,43,41
2846,-210,-945,26,-9,11,38
2847,50,-1035,16,-11,18,17
2848,35,-840,80,-3,-9,21
2849,-156,-976,0,-10,5,13
2850,208,-933,70,-8,11,13
2851,-135,-1018,0,-13,8,36
2852,160,-950,7,-12,0,27
2853,-164,-1023,44,-11,12,38
2854,-5,-941,26,-14,12,16
2855,0,-981,58,-12,15,16
2856,116,-928,-9,-18,73,22
2857,-253,-1047,79,-9,38,34
2858,-6,-962,16,-16,8,10
2859,120,-1047,12,-6,6,14
2860,-33,-948,42,-15,-7,22
2861,-60,-960,6,-9,6,21
2862,-69,-998,32,-5,5,13
2863,152,-933,-12,-32,-36,9
2864,-57,-997,61,-38,36,30
2865,-122,-991,76,-11,15,12
2866,73,-945,25,-11,11,0
2867,176,-1021,6,-11,6,27
2868,-145,-956,9,-6,12,46
2869,-105,-944,75,-13,12,23
2870,211,-994,-27,-9,5,8
2871,-93,-1018,49,-6,-2,27
2872,-81,-952,30,-11,8,28
2873,26,-994,25,-8,8,21
2874,11,-996,37,-11,16,22
2875,40,-973,14,-10,-4,21
2876,7,-991,16,-9,6,25
2877,-206,-956,46,-12,10,29
2878,101,-968,52,-13,9,9
2879,212,-925,-17,-20,76,23
2880,-357,-1018,108,-9,33,40
2881,-18,-949,-2,-14,16,10
2882,15,-1049,25,-10,16,5
2883,106,-933,55,-22,36,9
2884,21,-1002,7,-16,31,25
2885,-67,-978,-7,-9,6,25
2886,54,-965,31,6,25,20
2887,-15,-878,41,3,-11,30
2888,-215,-1024,60,-10,4,10
2889,144,-946,51,-9,17,1
2890,123,-1030,-13,-10,26,28
2891,-81,-939,37,-14,12,42
2892,-82,-958,54,-8,13,34
2893,93,-1020,-15,-10,-3,16
2894,-99,-963,22,-17,-6,20
2895,-39,-983,61,-14,13,22
2896,3,-1009,22,-9,6,17
2897,92,-942,53,-9,8,17
2898,42,-1028,-19,-8,9,25
2899,-46,-950,63,-8,10,28
2900,-263,-963,57,-10,11,26
2901,108,-1053,-45,-15,1,7
2902,118,-882,40,0,75,26
2903,-298,-984,101,-14,-1,18
2904,130,-970,11,-12,5,-5
2905,15,-1032,36,-7,14,23
2906,86,-963,4,-19,-33,20
2907,-30,-980,-2,-8,3,27
2908,-64,-1015,36,-8,18,15
2909,78,-929,51,-11,-1,18
2910,-195,-992,32,-15,-2,32
2911,101,-911,63,-10,10,6
2912,57,-1024,20,-10,16,27
2913,96,-937,32,-20,18,27
2914,-225,-968,9,-7,10,33
2915,47,-1002,-12,-9,6,17
2916,52,-985,46,-10,37,37
2917,-172,-976,57,-24,43,24
2918,182,-968,2,-9,4,8
2919,-87,-1001,59,-13,13,25
2920,-33,-973,20,-6,5,20
2921,72,-978,37,1,-49,24
2922,-218,-999,-9,-14,8,23
2923,142,-848,68,-10,14,4
2924,135,-925,-34,-32,7,10
2925,-284,-1011,79,-22,32,40
2926,-111,-978,55,-14,3,6
2927,330,-1016,-13,-7,13,-3
2928,-37,-960,76,-9,83,37
2929,-148,-963,-34,-7,38,33
2930,51,-964,40,-9,12,14
2931,111,-937,39,-16,21,24
2932,-175,-921,28,-24,23,32
2933,84,-1002,69,-7,11,4
2934,35,-975,36,-9,5,33
2935,-110,-933,20,-13,-4,33
2936,45,-1051,-56,-10,9,35
2937,-192,-979,82,-13,14,24
2938,208,-951,-9,-11,2,1
2939,2,-1058,27,-10,21,26
2940,-139,-913,86,-6,19,30
2941,-34,-991,37,-10,19,23
2942,82,-957,29,-6,9,17
2943,70,-971,5,-2,-11,16
2944,-232,-1002,7,-10,-6,29
2945,-76,-895,63,-10,3,4
2946,267,-976,-15,-27,-52,4
2947,-179,-1044,87,-26,-12,27
2948,-79,-948,75,-14,16,8
2949,175,-1001,-32,-10,12,10
2950,138,-966,60,-15,-15,32
2951,-252,-949,4,-6,-2,40
2952,-104,-995,-16,-11,18,11
2953,234,-1002,96,1,7,11
2954,-160,-920,22,-8,4,28
2955,141,-949,16,-10,9,20
2956,-87,-1019,58,-14,12,33
2957,71,-957,9,-14,14,24
2958,-116,-1033,17,-6,22,34
2959,-41,-962,16,-10,21,18
2960,-69,-951,35,-11,13,18
2961,37,-1024,0,-8,-9,8
2962,192,-904,26,-7,-75,17
2963,-431,-966,122,-19,15,32
2964,263,-949,-33,-9,11,0
2965,-176,-1062,112,-10,15,30
2966,77,-941,-79,-22,15,24
2967,-137,-985,60,-11,20,16
2968,90,-969,63,-9,21,-2
2969,99,-942,-1,7,47,20
2970,-140,-1037,45,-7,37,33
2971,-32,-959,62,-11,9,13
2972,167,-983,24,-10,8,15
2973,-63,-1006,30,-9,7,31
2974,-59,-946,-13,-7,18,29
2975,-38,-976,70,-14,23,25
2976,121,-961,-27,-6,2,19
2977,-60,-1021,65,-11,-22,26
2978,-65,-975,14,-9,8,22
2979,27,-971,40,-11,18,13
2980,55,-1011,16,-7,17,26
2981,-12,-974,38,-11,17,35
2982,-86,-959,28,-5,2,33
2983,-200,-995,46,-13,13,15
2984,169,-940,18,-13,21,-2
2985,97,-955,4,-10,105,33
2986,-281,-949,63,-14,21,31
2987,156,-958,7,-8,9,-2
2988,-97,-1038,68,-10,13,25
2989,59,-972,-19,-20,44,21
2990,26,-979,48,-10,10,21
2991,-38,-976,24,-8,15,15
2992,20,-979,20,-7,-89,4
2993,-84,-992,31,-17,-18,29
2994,-5,-901,80,-11,12,14
2995,136,-954,29,-16,18,22
2996,20,-1024,20,-10,2,30
2997,-124,-964,8,-12,9,31
2998,24,-937,1,-6,6,24
2999,-18,-1058,1,-3,39,32
3000,-121,-938,51,-13,17,18
3001,80,-1006,55,-9,6,7
3002,62,-990,37,-13,6,17
3003,5,-955,36,-7,12,30
3004,-6,-1012,-2,-14,11,35
3005,-198,-949,40,-9,9,27
3006,147,-954,60,-11,14,5
3007,42,-958,-26,-18,-97,2
3008,-303,-1003,90,-24,2,24
3009,24,-954,37,-13,11,7
3010,152,-1051,10,-10,20,10
3011,-2,-934,50,-25,47,20
3012,-4,-995,-16,-17,33,30
3013,-81,-951,41,-4,11,30
3014,74,-863,13,-1,72,31
3015,-198,-1077,61,-10,9,21
3016,25,-953,45,-14,14,-9
3017,236,-951,54,-12,15,18
3018,32,-972,13,-8,32,55
3019,-227,-952,40,-10,17,45
3020,-35,-1020,-10,-7,7,14
3021,92,-979,14,-14,-7,15
3022,-118,-972,34,-24,52,22
3023,67,-1000,21,-13,16,10
3024,74,-984,50,-8,14,25
3025,-121,-979,69,-11,7,31
3026,109,-992,-66,6,-30,24
3027,-252,-960,135,-12,18,24
3028,0,-934,0,-11,11,-1
3029,144,-1028,-47,2,58,21
3030,-95,-869,84,4,7,25
3031,-128,-987,80,-16,2,7
3032,168,-1049,-24,-11,19,3
3033,117,-966,78,-11,-16,21
3034,-80,-960,-9,-19,6,37
3035,-119,-995,2,-13,15,24
3036,77,-964,41,-10,17,16
3037,-29,-923,22,-7,11,34
3038,-87,-972,75,-17,16,9
3039,221,-928,13,-7,16,15
3040,-184,-991,30,-15,17,37
3041,168,-965,-10,-5,18,27
3042,-187,-1003,76,-7,20,39
3043,0,-950,-2,-13,12,14
3044,98,-964,28,-12,-7,12
3045,4,-989,91,-3,-34,19
3046,-205,-981,15,-13,11,31
3047,71,-1010,-7,-8,20,9
3048,112,-950,64,-9,5,12
3049,2,-965,10,-13,-4,21
3050,-272,-1022,-2,-13,12,32
3051,22,-1013,8,-9,5,10
3052,135,-889,58,-30,27,17
3053,-123,-1002,86,-17,18,12
3054,14,-963,36,-11,13,4
3055,100,-992,32,-11,24,24
3056,63,-975,-26,-15,49,44
3057,-210,-968,27,-8,10,33
3058,11,-978,59,-14,10,4
3059,140,-886,-1,-19,35,26
3060,-172,-1028,59,-12,10,29
3061,138,-956,34,-18,24,19
3062,-24,-1014,33,-8,15,35
3063,-15,-955,19,-10,17,26
3064,-40,-999,11,-10,17,20
3065,25,-990,18,-10,12,24
3066,-193,-944,39,-15,20,19
3067,135,-1035,0,-16,38,14
3068,-50,-896,57,-10,35,45
3069,-188,-939,51,-15,0,3
3070,247,-975,27,-4,9,5
3071,-192,-1044,75,-9,-5,26
3072,86,-922,-18,-5,-13,18
3073,-26,-1016,24,-12,11,20
3074,72,-950,11,-6,40,4
3075,-14,-982,67,13,-18,18
3076,-108,-1019,-5,-11,15,28
3077,136,-921,102,-15,24,20
3078,-131,-1047,-6,-8,18,30
3079,85,-907,41,-17,48,15
3080,-87,-986,23,-7,3,18
3081,101,-1001,-6,-17,12,25
3082,-64,-1000,33,-7,-17,44
3083,-79,-961,72,-15,9,29
3084,32,-980,-9,-12,6,8
3085,10,-991,57,-7,5,13
3086,30,-997,15,-9,19,23
3087,-22,-974,28,-2,14,36
3088,-50,-973,40,-10,15,30
3089,-104,-938,19,-10,12,12
3090,62,-1084,-20,-3,-39,0
3091,-75,-903,74,-24,-19,34
3092,-123,-926,70,-18,11,11
3093,198,-979,7,-9,12,5
3094,-97,-1029,87,-9,2,18
3095,101,-944,-48,-11,-3,17
3096,-63,-1033,10,-9,12,25
3097,55,-876,42,-6,18,15
3098,37,-977,54,-4,72,33
3099,-242,-1028,17,-15,4,26
3100,191,-941,88,-14,7,8
3101,-50,-1064,4,-7,9,30
3102,87,-857,40,-15,20,26
3103,-178,-992,20,-7,11,28
3104,127,-1016,-27,-14,12,24
3105,-108,-943,50,-2,30,35
3106,-29,-1002,49,-10,-1,11
3107,66,-998,5,-12,8,9
3108,25,-937,55,-7,12,24
3109,-41,-1061,15,-16,44,38
3110,-75,-945,54,-9,33,30
3111,-155,-1001,21,-13,7,13
3112,97,-972,6,-15,1,7
3113,124,-887,17,-30,26,22
3114,-268,-979,75,-18,22,27
3115,86,-974,6,-12,8,-5
3116,172,-1012,51,-6,10,16
3117,-16,-992,16,-3,45,39
3118,-104,-959,-1,-9,25,29
3119,-44,-987,44,-9,2,6
3120,169,-968,27,-21,2,9
3121,-192,-944,51,-12,-10,33
3122,90,-938,73,-12,14,19
3123,49,-1015,3,-14,25,37
3124,-43,-942,39,-16,2,29
3125,-113,-1001,-24,-8,7,24
3126,-20,-1019,15,-8,13,16
3127,75,-931,40,0,-22,22
3128,61,-980,33,-4,-48,19
3129,-108,-974,49,-13,14,22
3130,8,-993,32,-11,12,13
3131,-60,-1010,46,-8,6,19
3132,130,-907,16,-5,14,28
3133,-175,-950,4,-13,11,29
3134,-54,-989,21,-7,8,2
3135,155,-1021,65,-9,-57,11
3136,-196,-981,28,-18,-4,28
3137,-12,-952,72,-11,4,-8
3138,246,-1018,7,-9,12,4
3139,41,-997,-9,-15,63,52
3140,-252,-942,17,-10,12,48
3141,-43,-941,53,-11,21,5
3142,159,-816,10,8,-12,7
3143,-238,-993,84,-11,12,16
3144,387,-971,17,-17,12,14
3145,-240,-1017,24,-12,9,56
3146,92,-932,17,-8,-1,24
3147,-135,-1007,40,-2,12,29
3148,-56,-979,28,-15,16,5
3149,159,-969,-44,-9,29,15
3150,-79,-987,46,5,82,43
3151,-116,-939,81,-9,19,29
3152,44,-996,34,-8,25,1
3153,65,-1039,66,-6,16,10
3154,4,-952,-18,2,19,33
3155,-175,-1009,-4,-13,8,43
3156,-82,-861,65,-13,4,8
3157,219,-983,6,10,0,-11
3158,-103,-1068,57,-6,-6,12
3159,-33,-939,79,-13,11,17
3160,51,-982,-10,-9,7,25
3161,207,-990,19,-19,28,30
3162,-227,-934,37,-6,19,41
3163,-131,-1009,48,-14,13,9
3164,226,-1041,-18,-2,-9,10
3165,-152,-919,57,-19,-10,40
3166,20,-918,56,-13,10,15
3167,94,-1006,-12,-11,17,16
3168,-41,-976,66,-10,12,27
3169,-28,-968,30,-10,16,35
3170,10,-1017,-9,-11,17,34
3171,-172,-928,63,-9,2,25
3172,-21,-1009,-13,-18,10,-2
3173,234,-1025,27,-27,4,9
3174,-383,-901,99,-18,18,44
3175,192,-972,-38,-8,7,1
3176,-78,-995,90,-6,11,24
3177,57,-955,3,-29,31,13
3178,2,-999,-2,-14,22,21
3179,-9,-952,82,-6,16,21
3180,20,-1002,-9,-24,24,21
3181,-65,-996,34,-11,40,25
3182,-72,-950,62,-11,15,5
3183,88,-950,61,-12,17,14
3184,97,-1085,-19,-12,1,32
3185,-110,-899,18,-8,16,41
3186,-27,-945,72,-12,12,20
3187,175,-1000,-52,-8,9,19
3188,-235,-970,59,-16,39,35
3189,55,-994,34,-11,15,19
3190,-34,-1017,26,-12,10,18
3191,90,-956,32,-9,8,15
3192,-3,-1009,35,-11,16,32
3193,-89,-959,34,-9,24,35
3194,-190,-976,48,-10,15,21
3195,181,-939,-1,-7,16,10
3196,26,-988,-5,-20,-26,20
3197,-339,-939,84,-24,33,21
3198,220,-972,20,-9,8,-16
3199,8,-1023,67,-8,12,27
3200,33,-979,10,-3,-50,27
3201,-12,-988,-7,-11,12,30
3202,-27,-973,51,-11,8,13
3203,135,-856,18,-15,-53,12
3204,-322,-1015,36,-13,-18,27
3205,43,-943,83,-12,18,3
3206,178,-1019,12,-12,16,23
3207,121,-945,20,-14,23,38
3208,-245,-928,76,-9,18,39
3209,-54,-1037,-33,-12,14,13
3210,138,-978,26,1,16,29
3211,-178,-983,62,-12,27,31
3212,79,-988,-12,-12,6,5
3213,59,-1007,47,-9,3,10
3214,-10,-943,68,-11,11,23
3215,51,-1002,-54,0,-4,33
3216,-188,-961,85,-11,19,40
3217,-103,-944,30,-11,6,2
3218,175,-1049,-50,4,-15,-2
3219,-93,-970,109,-2,-53,26
3220,-188,-915,70,-15,2,16
3221,204,-1024,-38,-10,13,-11
3222,177,-983,85,-15,34,22
3223,-138,-966,-1,-33,38,51
3224,-177,-992,-4,-11,22,24
3225,167,-882,41,1,19,8
3226,-71,-825,25,-18,-13,32
3227,-81,-980,74,-20,14,8
3228,274,-915,32,-8,18,20
3229,-280,-1012,48,-13,13,43
3230,179,-973,-62,-10,13,23
3231,-151,-957,115,-5,9,27
3232,79,-983,-13,-14,18,9
3233,-9,-1050,-34,-3,31,31
3234,-43,-918,121,-5,-3,32
3235,-46,-945,37,-15,13,17
3236,-12,-1024,12,-7,11,11
3237,74,-1017,0,-13,-10,11
3238,-16,-931,98,-15,-13,30
3239,-148,-970,-38,-12,15,23
3240,166,-941,4,-22,-19,4
3241,-110,-1010,92,-24,35,31
3242,-181,-974,27,-16,10,16
3243,187,-955,40,-9,10,-12
3244,179,-1025,38,-12,16,20
3245,-157,-960,-22,-21,32,48
3246,-172,-947,54,-10,14,29
3247,323,-988,-20,-11,-5,7
3248,-214,-862,35,-25,38,33
3249,-56,-961,68,-14,6,14
3250,126,-1012,45,-11,9,18
3251,-106,-949,37,-10,4,34
3252,93,-976,5,-11,15,32
3253,-154,-1018,36,-13,19,31
3254,-38,-998,-5,-11,8,13
3255,53,-939,39,-15,4,14
3256,160,-905,19,-35,-21,21
3257,-322,-1005,93,-14,15,26
3258,199,-987,-20,-6,10,13
3259,-157,-1039,108,-10,20,31
3260,124,-882,-12,3,11,15
3261,-198,-1009,13,-14,13,11
3262,90,-970,12,-9,1,0
3263,64,-1014,44,-21,29,31
3264,-115,-965,22,-7,-2,29
3265,-7,-939,81,-11,21,4
3266,140,-994,-14,-10,13,11
3267,-46,-971,55,-14,33,31
3268,-110,-944,40,-6,35,30
3269,36,-1035,15,-15,13,21
3270,86,-985,18,-10,8,26
3271,-63,-974,37,-22,36,32
3272,-56,-954,6,-13,16,19
3273,36,-972,50,-9,11,18
3274,-7,-1013,25,-8,6,29
3275,15,-1005,15,-10,9,32
3276,-26,-961,28,-9,27,26
3277,-122,-925,45,-12,12,16
3278,79,-1014,25,-16,13,-2
3279,187,-964,25,18,-8,22
3280,-321,-971,58,-6,-12,45
3281,4,-942,13,-10,18,17
3282,-31,-1006,49,-9,16,4
3283,94,-942,26,-8,41,-1
3284,29,-1030,0,-10,20,20
3285,-81,-962,34,-9,15,33
3286,195,-873,21,-1,35,26
3287,-123,-1064,31,-7,26,29
3288,-175,-943,69,-11,10,9
3289,131,-954,21,-9,12,12
3290,34,-1018,57,-6,-11,31
3291,-68,-940,-4,-7,5,29
3292,37,-979,13,-12,18,24
3293,24,-991,5,3,15,29
3294,-139,-993,47,-4,14,26
3295,-11,-975,41,-9,10,17
3296,48,-1004,39,-13,16,18
3297,107,-943,31,-10,13,23
3298,-83,-1003,12,-13,24,33
3299,-92,-987,46,-8,13,22
3300,-122,-934,33,-10,10,16
3301,229,-1075,-66,-2,57,16
3302,-186,-836,117,-16,37,34
3303,-63,-968,46,-18,10,1
3304,154,-1053,4,-6,20,15
3305,-61,-975,67,-10,49,28
3306,66,-954,-12,-11,42,23
3307,-27,-992,9,-9,16,18
3308,-9,-900,58,-13,24,12
3309,-30,-944,15,-12,42,35
3310,-102,-1027,49,-10,15,21
3311,216,-928,58,-10,15,14
3312,-41,-982,17,-12,2,31
3313,-8,-980,2,-20,9,34
3314,-246,-959,33,-5,10,34
3315,244,-1045,-31,-10,12,10
3316,-167,-963,81,-15,-3,26
3317,20,-980,34,-14,12,13
3318,103,-986,23,-11,10,17
3319,-113,-943,63,-6,8,33
3320,138,-995,0,-8,22,22
3321,-171,-996,59,-4,12,35
3322,-76,-916,-2,-14,16,7
3323,171,-972,2,-19,-50,-1
3324,-92,-1005,50,-32,-61,17
3325,-167,-956,72,-12,7,24
3326,101,-1029,8,-13,15,0
3327,105,-987,41,-11,23,9
3328,20,-953,28,-16,36,32
3329,-124,-990,-14,-11,6,36
3330,44,-882,29,-5,13,19
3331,-40,-940,69,-22,-41,16
3332,-140,-1005,19,-15,5,16
3333,305,-934,70,-9,10,3
3334,-155,-1005,41,-14,20,50
3335,71,-923,2,-14,15,30
3336,-171,-1004,17,-3,6,34
3337,-34,-1030,-34,-12,4,15
3338,72,-943,69,-5,6,13
3339,-1,-970,65,-11,-4,18
3340,-46,-977,6,-16,9,15
3341,34,-995,41,-11,15,20
3342,-52,-1032,42,-8,16,28
3343,70,-926,37,-12,78,30
3344,-121,-937,-9,-9,6,26
3345,-124,-979,24,-9,4,-3
3346,198,-1029,68,10,-75,7
3347,-172,-999,13,-18,-19,32
3348,-28,-940,67,-11,11,-7
3349,236,-1001,31,-7,13,-2
3350,75,-1029,-36,-17,56,52
3351,-323,-908,56,-9,13,52
3352,41,-956,41,-13,8,4
3353,79,-971,-32,-14,7,21
3354,-193,-838,88,-18,11,11
3355,331,-974,69,-13,18,6
3356,-189,-1001,-12,-8,9,46
3357,214,-906,60,-11,7,29
3358,-246,-1072,16,-4,16,40
3359,53,-959,-2,-13,14,10
3360,-114,-919,61,-14,11,16
3361,100,-1074,-66,-6,69,23
3362,-75,-877,113,5,30,32
3363,-134,-1000,15,-18,11,10
3364,195,-1046,19,-6,12,10
3365,-73,-930,64,-2,-10,30
3366,-62,-970,5,-3,-15,22
3367,-10,-966,40,-10,15,6
3368,97,-871,-11,-11,-62,-1
3369,-52,-1056,61,-34,-24,26
3370,-92,-975,50,-9,4,20
3371,75,-969,53,-11,17,7
3372,105,-981,5,-10,7,21
3373,-62,-966,26,-13,29,37
3374,-151,-973,10,-10,17,27
3375,173,-1013,33,-13,4,16
3376,-49,-978,39,3,11,34
3377,-69,-953,7,-10,15,23
3378,5,-994,49,-10,13,20
3379,-25,-992,40,-7,17,21
3380,87,-979,9,-12,7,22
3381,16,-979,18,-11,13,31
3382,-204,-992,41,-13,14,29
3383,0,-920,55,-13,15,9
3384,266,-939,-33,13,28,18
3385,-357,-1020,104,3,-5,29
3386,27,-939,21,-17,12,8
3387,-15,-1062,23,-8,12,15
3388,65,-944,60,-9,24,11
3389,25,-976,9,-4,21,21
3390,-77,-997,-22,-11,20,20
3391,120,-937,37,-5,39,24
3392,-64,-988,58,3,-23,39
3393,-190,-913,20,-12,12,15
3394,131,-962,63,-11,19,-8
3395,84,-1043,20,-14,17,17
3396,32,-896,40,-7,41,44
3397,-96,-963,49,-8,15,42
3398,-27,-997,-23,-10,5,31
3399,-71,-994,-9,-9,53,22
3400,2,-985,75,-13,8,10
3401,-1,-1007,33,-15,10,8
3402,124,-955,32,-8,14,21
3403,47,-988,15,-11,8,41
3404,-98,-974,41,-11,9,33
3405,-178,-942,37,-13,16,20
3406,31,-1022,50,-15,17,-8
3407,258,-952,-4,26,-8,11
3408,-423,-1000,54,-12,-13,47
3409,47,-937,12,-12,7,1
3410,143,-1031,34,-7,11,-3
3411,35,-955,45,-14,-33,9
3412,-47,-988,-7,-12,-1,32
3413,-71,-973,34,-9,5,32
3414,219,-862,37,-4,31,26
3415,-286,-1070,44,-19,-11,25
3416,-3,-965,34,-13,16,-5
3417,149,-1000,61,-12,17,20
3418,21,-950,9,-15,30,45
3419,-75,-947,24,-12,20,42
3420,-76,-996,25,-4,15,16
3421,155,-986,-5,-6,15,17
3422,-233,-1029,21,-11,17,25
3423,146,-951,45,-7,19,16
3424,-59,-992,54,-12,10,31
3425,-28,-973,29,-9,12,14
3426,134,-960,20,-12,15,21
3427,-243,-1002,4,-15,16,26
3428,194,-886,80,-6,18,14
3429,-24,-988,-34,-36,-40,16
3430,-191,-978,78,-23,16,25
3431,-127,-981,79,-16,17,4
3432,241,-1033,-34,-8,15,-7
3433,92,-950,75,-16,27,28
3434,-155,-968,-19,-11,26,46
3435,-19,-923,9,-9,15,19
3436,160,-931,86,-12,50,17
3437,-238,-1007,19,-10,19,29
3438,94,-925,50,-7,13,9
3439,68,-980,22,-9,9,33
3440,-127,-959,29,-14,17,33
3441,26,-1018,-3,-8,21,28
3442,-140,-998,26,-10,12,20
3443,156,-949,47,-6,12,12
3444,0,-918,7,-15,-48,23
3445,-102,-994,60,-19,-4,24
3446,-6,-999,67,-16,16,15
3447,-21,-1050,-45,-6,16,19
3448,127,-916,39,-9,-25,20
3449,-202,-951,81,-11,-25,26
3450,55,-833,-11,-7,6,9
3451,51,-968,12,-10,-16,4
3452,-91,-982,73,-10,-49,25
3453,-76,-955,53,-12,3,10
3454,141,-970,12,-11,14,-3
3455,112,-981,48,-12,17,26
3456,-117,-979,-11,-26,30,49
3457,-184,-978,37,-10,9,25
3458,154,-1025,41,-10,16,3
3459,44,-881,19,-25,25,24
3460,-97,-968,33,-11,7,23
3461,84,-977,46,-13,19,31
3462,-81,-1003,16,-16,15,36
3463,79,-975,2,-9,9,26
3464,-152,-991,62,-12,17,21
3465,69,-963,-2,-9,9,11
3466,-115,-971,88,-13,21,15
3467,362,-873,-54,-8,-33,16
3468,-435,-1055,124,-27,7,45
3469,36,-916,-6,-16,5,5
3470,30,-1090,15,-8,17,17
3471,-109,-944,59,-5,-4,16
