"sequence","AccelerometerX","AccelerometerY","AccelerometerZ","GyroscopeX","GyroscopeY","GyroscopeZ"
2927,-10,-980,14,-11,13,31
2928,-50,-982,29,-10,11,30
2929,-108,-988,26,-11,13,20
2930,77,-989,26,-8,11,9
2931,52,-984,26,-9,14,22
2932,-79,-979,26,-12,11,30
2933,-15,-977,23,-10,13,18
2934,18,-993,29,-9,10,18
2935,-19,-982,31,-11,12,21
2936,-53,-973,30,-12,12,18
2937,30,-976,36,-14,14,13
2938,24,-981,25,-13,9,19
2939,-50,-979,30,-12,13,22
2940,-13,-978,27,-12,12,17
2941,31,-981,8,-12,15,18
2942,-12,-977,24,-13,12,23
2943,-44,-982,21,-13,12,19
2944,5,-987,16,-11,10,15
2945,16,-980,21,-11,14,19
2946,19,-982,35,-8,10,24
2947,16,-989,32,-10,11,29
2948,-20,-985,24,-11,13,31
2949,-3,-990,13,-9,12,29
2950,-74,-981,20,-10,11,27
2951,-56,-980,29,-8,12,15
2952,66,-988,18,-8,11,11
2953,26,-982,33,-9,11,21
2954,-55,-978,22,-12,12,26
2955,-21,-989,39,-9,13,20
2956,21,-975,36,-12,11,18
2957,-25,-985,39,-12,13,21
2958,-16,-971,25,-13,13,19
2959,3,-984,25,-12,13,19
2960,-11,-982,17,-13,13,19
2961,-25,-983,25,-13,13,18
2962,8,-980,10,-15,13,17
2963,14,-982,18,-10,11,19
2964,-6,-982,26,-13,10,22
2965,-27,-986,23,-10,11,22
2966,-10,-983,23,-11,14,19
2967,45,-983,25,-7,10,20
2968,22,-978,22,-11,12,30
2969,-74,-982,28,-10,11,31
2970,11,-993,12,-10,13,22
2971,3,-990,18,-8,11,27
2972,-72,-980,38,-12,11,24
2973,-11,-972,36,-9,10,16
2974,41,-994,25,-11,13,17
2975,11,-987,23,-12,12,23
2976,-64,-980,24,-14,12,25
2977,-23,-985,28,-10,12,17
2978,42,-974,42,-12,13,15
2979,-10,-980,28,-12,10,22
2980,-39,-977,23,-13,14,21
2981,5,-970,33,-10,12,16
2982,12,-985,28,-14,12,19
2983,-38,-987,21,-11,12,21
2984,-9,-974,25,-13,16,17
2985,14,-989,0,-11,11,18
2986,-1,-979,23,-11,11,20
2987,-7,-978,31,-9,10,21
2988,24,-996,22,-12,12,23
2989,39,-977,19,-7,10,29
2990,-12,-995,26,-11,12,35
2991,-139,-973,30,-11,10,29
2992,12,-996,22,-10,14,13
2993,74,-986,20,-6,10,16
2994,-85,-966,32,-11,12,25
2995,-11,-982,25,-12,11,16
2996,55,-991,24,-11,13,17
2997,-2,-981,35,-12,10,26
2998,-73,-975,17,-11,12,26
2999,-16,-978,36,-10,12,17
3000,53,-983,34,-13,14,16
3001,-39,-987,23,-15,10,22
3002,-53,-980,24,-11,12,16
3003,52,-969,18,-12,13,13
3004,14,-993,15,-10,13,21
3005,-36,-971,26,-13,13,22
3006,-33,-981,30,-12,13,19
3007,38,-987,2,-11,11,18
3008,-8,-982,32,-8,11,23
3009,2,-975,36,-11,12,25
3010,-4,-993,23,-10,13,26
3011,24,-977,15,-11,12,27
3012,-12,-996,13,-10,12,31
3013,-99,-983,26,-10,13,27
3014,-15,-986,24,-7,12,13
3015,80,-988,28,-10,11,17
3016,-27,-978,25,-10,11,29
3017,-70,-979,26,-12,13,23
3018,22,-983,37,-9,13,14
3019,-2,-982,37,-11,11,19
3020,-25,-975,30,-13,12,20
3021,0,-979,19,-14,13,18
3022,19,-976,27,-11,11,19
3023,-39,-986,18,-13,11,22
3024,-24,-981,29,-10,12,18
3025,23,-973,15,-13,14,17
3026,0,-988,20,-12,11,20
3027,-19,-980,25,-12,12,20
3028,-17,-985,25,-10,11,19
3029,20,-981,16,-11,15,19
3030,42,-988,27,-8,11,25
3031,-8,-980,23,-10,13,31
3032,-75,-991,26,-10,12,28
3033,43,-988,9,-10,13,20
3034,-28,-982,24,-7,10,27
3035,-85,-977,38,-10,12,20
3036,30,-981,32,-8,9,10
3037,49,-992,26,-10,12,18
3038,-16,-979,26,-11,10,27
3039,-49,-981,22,-13,14,25
3040,-15,-984,32,-9,12,18
3041,16,-975,39,-12,13,17
3042,-19,-986,20,-12,11,20
3043,-25,-977,21,-13,15,19
3044,6,-971,35,-11,10,15
3045,4,-988,30,-14,12,18
3046,-22,-979,27,-11,12,19
3047,8,-978,23,-13,14,18
3048,3,-989,0,-12,12,22
3049,-18,-979,22,-12,13,22
3050,-5,-983,26,-10,10,22
3051,22,-989,18,-9,12,24
3052,33,-982,25,-7,10,29
3053,-30,-984,33,-12,14,34
3054,-114,-979,27,-10,11,25
3055,49,-1003,15,-8,12,14
3056,44,-975,26,-7,10,23
3057,-98,-976,32,-12,13,26
3058,2,-984,20,-11,12,16
3059,50,-986,31,-11,12,18
3060,-27,-985,20,-12,8,27
3061,-78,-981,30,-11,12,20
3062,38,-968,45,-10,11,12
3063,13,-991,32,-14,12,20
3064,-33,-983,18,-13,9,20
3065,-5,-973,21,-11,14,17
3066,9,-982,14,-10,11,18
3067,-8,-982,19,-11,13,20
3068,-21,-976,27,-13,12,19
3069,-3,-982,16,-13,14,19
3070,4,-987,13,-10,11,20
3071,0,-979,36,-9,12,22
3072,0,-990,28,-10,10,23
3073,12,-977,24,-9,13,25
3074,45,-994,9,-8,11,30
3075,-98,-988,29,-9,11,35
3076,-80,-977,20,-9,10,19
3077,73,-1001,22,-8,14,12
3078,27,-973,23,-10,10,23
3079,-102,-981,36,-11,11,26
3080,20,-977,29,-11,11,15
3081,32,-995,32,-11,14,19
3082,-11,-970,30,-12,10,24
3083,-59,-980,23,-12,13,22
3084,15,-963,32,-11,11,16
3085,17,-991,22,-13,13,20
3086,-41,-982,26,-11,11,21
3087,-16,-975,26,-13,13,16
3088,28,-987,11,-13,12,16
3089,14,-982,22,-12,12,21
3090,-54,-985,25,-12,10,22
3091,7,-978,15,-10,13,17
3092,33,-986,22,-10,11,21
3093,5,-982,25,-7,10,27
3094,-24,-982,35,-10,9,27
3095,23,-987,7,-11,13,27
3096,-46,-993,15,-10,15,29
3097,-53,-970,36,-8,10,23
3098,-54,-992,30,-10,8,15
3099,96,-984,21,-8,13,12
3100,32,-980,31,-12,13,28
3101,-93,-979,16,-11,13,29
3102,-28,-985,34,-11,12,17
3103,30,-978,31,-11,12,16
3104,-10,-987,38,-13,11,22
3105,-41,-976,18,-12,12,19
3106,17,-971,43,-13,12,14
3107,7,-992,16,-13,13,17
3108,-20,-978,27,-11,13,20
3109,-8,-977,18,-11,12,19
3110,20,-979,12,-15,14,20
3111,-20,-986,18,-11,12,23
3112,-27,-985,23,-10,11,20
3113,15,-981,23,-10,12,19
3114,48,-982,25,-11,14,23
3115,-15,-985,44,-9,12,31
3116,-42,-985,18,-10,12,28
3117,2,-995,17,-8,11,24
3118,-20,-982,18,-11,13,25
3119,-60,-990,25,-8,10,22
3120,4,-974,23,-9,12,14
3121,43,-986,34,-9,11,17
3122,-5,-982,13,-13,11,25
3123,-66,-981,43,-10,11,22
3124,7,-977,36,-14,13,15
3125,15,-985,34,-14,14,18
3126,-9,-978,30,-14,14,21
3127,-20,-980,15,-10,9,21
3128,-3,-976,23,-13,12,18
3129,-14,-982,16,-11,12,18
3130,-10,-983,21,-13,14,17
3131,2,-983,10,-13,10,18
3132,4,-986,28,-12,12,19
3133,-15,-983,25,-9,10,20
3134,-4,-986,36,-11,13,20
3135,38,-980,22,-11,11,23
3136,26,-988,22,-12,15,31
3137,-61,-982,25,-10,11,34
3138,-62,-984,13,-9,12,25
3139,47,-993,16,-9,10,17
3140,-39,-983,19,-9,13,24
3141,-41,-976,35,-9,10,18
3142,20,-982,31,-10,12,15
3143,17,-986,29,-11,13,20
3144,-9,-989,34,-13,13,23
3145,-47,-976,25,-11,11,21
3146,0,-976,34,-11,14,17
3147,16,-979,20,-13,12,18
3148,-27,-981,32,-12,12,21
3149,-24,-983,16,-13,11,17
3150,10,-974,20,-11,12,17
3151,12,-990,23,-13,12,20
3152,-19,-977,19,-11,12,21
3153,-10,-984,25,-12,12,19
3154,14,-986,11,-11,13,20
3155,-8,-978,32,-11,14,24
3156,5,-986,26,-10,10,24
3157,14,-988,21,-11,13,26
3158,1,-984,11,-8,14,29
3159,-51,-992,25,-8,11,29
3160,-84,-978,37,-9,9,19
3161,12,-988,31,-12,11,11
3162,83,-987,26,-7,11,18
3163,-27,-977,19,-12,13,29
3164,-61,-975,21,-10,12,24
3165,-10,-988,33,-12,15,17
3166,17,-984,31,-11,11,17
3167,-20,-976,32,-13,11,20
3168,-13,-979,29,-11,12,19
3169,18,-980,35,-14,15,18
3170,-18,-981,22,-11,11,21
3171,-17,-979,26,-12,14,20
3172,7,-979,15,-10,12,18
3173,-11,-981,15,-13,14,20
3174,-26,-986,20,-11,10,18
3175,14,-977,19,-11,12,16
3176,15,-992,21,-10,11,23
3177,35,-986,34,-10,12,26
3178,-8,-978,32,-10,10,31
3179,-34,-991,14,-13,15,30
3180,-30,-997,17,-10,13,26
3181,-53,-973,24,-10,11,21
3182,-28,-989,21,-9,11,14
3183,62,-979,29,-10,15,12
3184,30,-979,35,-10,11,26
3185,-63,-986,16,-11,11,29
3186,-29,-981,44,-11,11,19
3187,0,-975,30,-11,13,18
3188,-8,-983,36,-12,12,19
3189,-5,-973,23,-15,14,16
3190,-11,-977,30,-13,12,18
3191,-15,-992,11,-13,13,17
3192,14,-974,28,-11,12,16
3193,-4,-985,12,-13,12,20
3194,3,-984,11,-14,13,22
3195,-1,-978,29,-13,13,22
3196,-33,-986,26,-11,11,22
3197,-5,-983,35,-8,13,19
3198,50,-984,17,-10,13,21
3199,-22,-984,30,-10,14,30
3200,-46,-992,11,-11,11,27
3201,19,-985,8,-6,12,23
3202,-1,-984,27,-10,13,27
3203,-78,-983,26,-8,9,24
3204,7,-969,37,-11,12,16
3205,17,-999,26,-9,11,18
3206,13,-974,31,-11,10,22
3207,-60,-988,27,-9,9,23
3208,1,-972,37,-12,15,17
3209,31,-981,30,-13,13,20
3210,-28,-984,23,-14,12,24
3211,-47,-982,14,-11,10,20
3212,18,-969,18,-11,13,15
3213,11,-986,30,-11,11,19
3214,-41,-984,22,-12,11,20
3215,3,-969,31,-13,11,16
3216,22,-998,9,-13,14,19
3217,11,-976,20,-8,11,23
3218,-35,-984,27,-10,14,25
3219,41,-990,20,-11,14,23
3220,18,-983,12,-10,13,29
3221,-25,-981,26,-9,10,32
3222,-120,-989,32,-10,11,25
3223,-7,-976,18,-9,12,10
3224,91,-1000,33,-9,13,14
3225,-10,-968,22,-11,11,28
3226,-72,-980,34,-11,13,25
3227,21,-981,17,-12,11,17
3228,-2,-993,42,-11,12,21
3229,-40,-970,20,-14,11,20
3230,-24,-985,40,-11,13,16
3231,35,-976,35,-12,12,15
3232,-4,-985,28,-11,10,21
3233,-32,-981,18,-12,14,20
3234,18,-976,23,-10,13,18
3235,3,-982,10,-12,12,22
3236,-26,-979,21,-12,11,21
3237,-27,-986,22,-12,14,19
3238,-4,-984,14,-8,10,17
3239,40,-990,35,-10,14,19
3240,12,-970,35,-10,10,27
3241,-29,-986,29,-12,14,30
3242,46,-997,7,-9,11,28
3243,-76,-982,21,-10,13,33
3244,-88,-986,28,-11,11,21
3245,29,-986,18,-9,13,9
3246,62,-985,29,-8,10,18
3247,-46,-984,23,-12,11,26
3248,-44,-968,35,-10,10,19
3249,35,-990,42,-11,12,17
3250,-2,-978,28,-14,13,23
3251,-35,-970,33,-12,14,23
3252,-9,-982,14,-12,12,18
3253,2,-975,32,-11,12,17
3254,-20,-990,11,-13,12,19
3255,-13,-981,24,-11,14,17
3256,5,-979,16,-13,11,16
3257,21,-982,23,-11,10,19
3258,-15,-983,27,-14,12,23
3259,-32,-978,27,-9,12,20
3260,34,-990,24,-11,13,19
3261,55,-978,13,-9,10,27
3262,-58,-979,29,-10,13,35
3263,-59,-991,13,-7,10,26
3264,44,-992,14,-10,13,20
3265,-51,-981,28,-9,11,26
3266,-41,-978,39,-11,14,17
3267,36,-978,30,-8,10,14
3268,27,-995,32,-12,14,21
3269,-30,-978,20,-11,13,26
3270,-57,-985,22,-11,12,23
3271,4,-978,30,-11,9,15
3272,7,-977,37,-13,13,19
3273,-16,-983,14,-14,12,19
3274,-1,-975,24,-11,13,18
3275,0,-976,31,-11,9,19
3276,-16,-987,25,-12,13,21
3277,-11,-978,23,-10,12,18
3278,15,-977,19,-13,12,17
3279,-15,-985,8,-12,10,21
3280,-21,-977,27,-10,14,20
3281,23,-992,23,-10,10,20
3282,28,-981,18,-10,12,27
3283,26,-990,18,-10,12,32
3284,-83,-981,29,-10,12,35
3285,-109,-984,26,-11,10,20
3286,100,-1001,18,-9,13,10
3287,15,-974,29,-8,11,25
3288,-106,-979,23,-8,10,25
3289,43,-976,23,-11,13,12
3290,38,-990,34,-9,14,22
3291,-46,-977,25,-11,11,27
3292,-65,-978,28,-9,10,20
3293,48,-968,40,-12,10,13
3294,1,-989,30,-15,12,22
3295,-54,-979,31,-14,15,21
3296,1,-980,20,-9,11,14
3297,37,-985,10,-14,13,18
3298,-25,-982,20,-12,12,22
3299,-25,-981,21,-12,14,19
3300,0,-988,12,-11,11,18
3301,11,-981,17,-10,11,20
3302,16,-986,38,-7,8,23
3303,9,-981,29,-11,12,28
3304,-20,-989,23,-8,10,29
3305,18,-993,12,-11,15,28
3306,-82,-978,27,-10,11,29
3307,-53,-978,22,-9,13,17
3308,77,-992,22,-8,10,11
3309,9,-975,19,-11,13,24
3310,-76,-979,35,-11,10,25
3311,6,-988,27,-13,13,17
3312,16,-984,36,-10,11,19
3313,-24,-983,32,-12,13,22
3314,-33,-975,20,-9,10,18
3315,15,-972,32,-12,13,16
3316,0,-982,23,-14,12,19
3317,-30,-981,22,-12,13,19
3318,3,-971,20,-13,11,17
3319,20,-986,23,-13,13,19
3320,-6,-986,18,-14,12,24
3321,-45,-982,26,-11,13,20
3322,19,-982,17,-11,10,17
3323,39,-987,17,-9,13,23
3324,-17,-979,35,-10,12,30
3325,-29,-991,20,-9,11,27
3326,30,-992,5,-10,12,26
3327,-36,-986,28,-7,12,30
3328,-86,-972,34,-9,10,23
3329,-4,-983,27,-8,10,13
3330,81,-990,28,-12,14,16
3331,2,-979,31,-10,9,27
3332,-83,-980,15,-12,10,26
3333,-4,-980,36,-10,12,15
3334,31,-980,28,-13,13,17
3335,-16,-984,29,-14,9,22
3336,-45,-978,15,-14,12,20
3337,28,-970,38,-11,11,16
3338,-3,-997,18,-13,12,20
3339,-26,-972,34,-11,12,20
3340,-12,-977,18,-14,15,19
3341,23,-986,3,-13,12,18
3342,-18,-984,20,-11,12,22
3343,-3,-979,27,-8,10,19
3344,10,-991,20,-11,14,23
3345,51,-980,24,-10,13,26
3346,-11,-988,31,-11,12,35
3347,-95,-984,27,-9,8,29
3348,33,-998,14,-8,11,18
3349,-8,-978,18,-6,10,24
3350,-65,-987,32,-10,13,22
3351,7,-974,19,-9,12,14
3352,40,-989,31,-9,14,20
3353,-3,-983,19,-12,9,27
3354,-84,-981,26,-11,11,24
3355,9,-972,39,-13,13,14
3356,27,-983,36,-12,12,17
3357,-25,-985,27,-12,11,20
3358,-13,-979,22,-12,13,18
3359,11,-978,12,-14,14,18
3360,-5,-984,16,-12,13,21
3361,-36,-979,22,-13,11,20
3362,4,-981,23,-11,10,19
3363,13,-990,4,-12,12,20
3364,-1,-977,39,-10,12,23
3365,-20,-983,31,-12,11,25
3366,3,-983,35,-10,13,23
3367,48,-986,15,-13,16,25
3368,-27,-995,11,-10,13,33
3369,-102,-983,23,-12,14,26
3370,0,-985,17,-8,13,13
3371,88,-991,24,-8,13,17
3372,-71,-981,26,-10,9,27
3373,-49,-972,44,-12,13,17
3374,35,-994,27,-10,12,16
3375,12,-979,39,-14,14,21
3376,-46,-978,26,-13,12,23
3377,1,-974,17,-13,13,18
3378,24,-981,26,-11,11,20
3379,-37,-980,21,-13,13,22
3380,-42,-983,24,-11,11,17
3381,24,-976,15,-13,15,13
3382,15,-981,28,-11,11,18
3383,-25,-988,22,-13,12,19
3384,-14,-984,23,-11,13,17
3385,29,-982,20,-11,14,19
3386,23,-993,16,-10,9,26
3387,-7,-978,30,-9,11,32
3388,-28,-987,19,-10,11,29
3389,10,-999,8,-10,13,26
3390,-58,-980,25,-7,10,26
3391,-83,-976,45,-8,10,17
3392,42,-990,22,-9,11,9
3393,85,-979,30,-8,13,19
3394,-31,-977,24,-12,11,31
3395,-72,-985,16,-11,13,27
3396,-7,-977,30,-10,11,18
3397,4,-985,35,-11,9,18
3398,-27,-986,23,-14,11,18
3399,-8,-975,26,-12,13,15
3400,43,-976,37,-13,12,17
3401,-17,-989,14,-12,11,24
3402,-38,-978,31,-11,14,19
3403,26,-981,9,-12,13,18
3404,11,-983,8,-14,12,22
3405,-50,-978,19,-10,10,22
3406,-14,-984,33,-12,12,18
3407,58,-987,14,-8,9,19
3408,18,-978,28,-9,12,28
3409,-38,-986,40,-11,11,31
3410,-49,-989,21,-13,15,25
3411,27,-993,17,-7,10,21
3412,-5,-985,16,-10,14,26
3413,-92,-972,21,-9,9,21
3414,16,-985,17,-10,12,11
3415,64,-990,28,-10,11,18
3416,-34,-987,31,-13,13,27
3417,-66,-979,23,-10,11,21
3418,43,-970,50,-10,13,15
3419,11,-982,21,-12,11,22
3420,-49,-981,30,-13,15,23
3421,-15,-976,20,-11,11,16
3422,27,-976,21,-10,12,16
3423,-25,-995,16,-14,12,21
3424,-6,-971,25,-13,14,17
3425,-6,-988,12,-13,12,18
3426,10,-985,10,-11,11,19
3427,15,-977,40,-9,11,24
3428,-11,-990,26,-8,12,27
3429,16,-984,28,-11,14,26
3430,28,-988,3,-8,13,30
3431,-91,-987,24,-11,14,32
3432,-75,-976,17,-8,10,17
3433,72,-992,30,-7,11,10
3434,36,-983,19,-8,10,24
3435,-80,-980,41,-12,12,28
3436,-10,-980,28,-9,10,19
3437,23,-998,27,-12,13,19
3438,-8,-976,28,-11,12,22
3439,-49,-977,27,-11,11,20
3440,-2,-975,27,-11,11,14
3441,23,-984,21,-14,13,16
3442,-15,-987,23,-12,12,20
3443,-25,-974,18,-12,14,19
3444,16,-979,22,-11,11,18
3445,15,-979,20,-15,13,22
3446,-34,-986,23,-11,12,23
3447,-19,-977,17,-12,14,18
3448,13,-992,19,-10,11,20
3449,15,-979,25,-11,14,23
3450,0,-983,37,-9,12,26
3451,1,-992,6,-11,13,28
3452,10,-991,11,-8,11,30
3453,-79,-980,33,-10,15,30
3454,-80,-986,26,-9,10,18
3455,70,-984,22,-9,13,8
3456,54,-981,30,-12,11,23
3457,-75,-985,20,-12,11,28
3458,-31,-971,27,-9,10,18
3459,23,-985,37,-11,13,15
3460,1,-982,28,-14,12,20
3461,-36,-977,21,-12,11,21
3462,-9,-980,28,-10,9,17
3463,14,-981,23,-12,12,18
3464,-23,-984,21,-13,14,19
3465,-10,-977,30,-12,13,16
3466,19,-980,9,-12,10,17
3467,-8,-986,18,-11,11,21
3468,-29,-983,22,-11,12,19
3469,18,-985,25,-9,11,19
3470,23,-985,16,-10,12,25
3471,18,-980,31,-8,13,30
3472,-44,-991,28,-11,12,31
3473,-48,-988,19,-9,10,24
3474,39,-987,20,-10,14,20
3475,-43,-984,20,-9,12,25
3476,-61,-985,25,-10,11,20
3477,48,-983,29,-9,12,14
3478,32,-988,28,-12,14,22
3479,-59,-980,23,-11,10,27
3480,-38,-979,35,-11,11,19
3481,27,-977,38,-11,12,16
3482,6,-980,32,-13,13,21
3483,-22,-975,29,-11,12,21
3484,-30,-986,16,-13,13,19
3485,13,-978,19,-13,11,16
3486,-3,-987,20,-13,13,18
3487,-4,-985,14,-12,11,19
3488,-7,-977,12,-12,13,21
3489,0,-984,27,-11,11,21
3490,-5,-987,24,-11,13,22
3491,10,-981,33,-10,11,22
3492,35,-984,20,-10,13,26
3493,-5,-987,18,-8,11,31
3494,-95,-988,28,-10,12,29
3495,-7,-985,12,-9,11,17
3496,45,-993,21,-8,13,20
3497,-55,-972,26,-9,9,24
3498,-18,-975,35,-8,10,16
3499,36,-992,18,-12,11,17
3500,-1,-984,41,-10,12,24
3501,-40,-974,29,-13,11,23
3502,-26,-980,34,-11,12,18
3503,30,-975,25,-14,14,17
3504,-10,-984,24,-12,12,22
3505,-36,-980,21,-14,12,21
3506,-4,-972,17,-11,12,17
3507,16,-983,23,-15,13,19
3508,-8,-984,21,-11,11,20
3509,-38,-981,28,-12,15,18
3510,16,-982,16,-10,12,16
3511,46,-983,20,-9,12,21
3512,-22,-983,27,-7,9,29
3513,-7,-985,29,-11,13,27
3514,39,-994,7,-9,11,28
3515,-63,-981,12,-8,13,33
3516,-55,-988,34,-10,9,22
3517,-64,-973,43,-11,13,14
3518,71,-989,25,-8,10,9
3519,73,-986,28,-10,12,23
3520,-83,-970,20,-12,11,33
3521,-49,-987,27,-11,12,20
3522,23,-976,26,-11,9,16
3523,-11,-983,43,-13,11,20
3524,-45,-983,17,-13,11,18
3525,21,-967,34,-12,15,14
3526,14,-988,28,-14,12,18
3527,-25,-986,24,-12,12,21
3528,7,-974,21,-13,14,18
3529,10,-983,12,-13,14,22
3530,-8,-980,18,-13,12,23
3531,-44,-985,24,-12,13,21
3532,11,-983,23,-11,12,15
3533,33,-986,29,-7,10,21
3534,12,-980,32,-10,12,27
3535,-46,-990,31,-11,11,29
3536,-9,-987,14,-11,15,25
3537,6,-992,8,-5,10,25
3538,-53,-976,27,-9,10,25
3539,-36,-975,28,-8,9,17
3540,35,-990,21,-10,13,15
3541,25,-988,30,-10,11,21
3542,-63,-983,30,-13,13,24
3543,-20,-981,41,-9,12,17
3544,43,-973,38,-12,12,16
3545,-17,-983,28,-12,11,22
3546,-32,-980,19,-13,14,21
3547,-6,-975,19,-10,12,17
3548,12,-979,18,-14,11,17
3549,-21,-987,21,-12,10,18
3550,-15,-975,25,-14,14,17
3551,10,-990,19,-10,10,17
3552,25,-978,27,-11,12,20
3553,-31,-986,32,-9,12,25
3554,0,-985,15,-11,16,22
3555,46,-984,15,-8,12,25
3556,-7,-987,14,-10,12,32
3557,-111,-986,20,-9,10,28
3558,25,-978,23,-8,13,15
3559,16,-997,25,-8,10,20
3560,-46,-972,36,-12,13,22
3561,-2,-981,41,-11,11,17
3562,25,-986,24,-10,11,18
3563,-1,-985,33,-12,11,24
3564,-54,-975,17,-13,15,23
3565,-15,-984,36,-11,12,17
3566,23,-973,20,-13,12,16
3567,-10,-985,26,-13,10,21
3568,-40,-982,20,-12,13,18
3569,5,-975,26,-12,13,15
3570,43,-990,23,-13,13,19
3571,-31,-983,21,-14,11,25
3572,-31,-978,24,-12,15,20
3573,13,-983,3,-10,13,18
3574,0,-983,33,-9,12,21
3575,5,-976,21,-11,11,23
3576,-6,-989,30,-9,13,25
3577,40,-985,13,-10,11,27
3578,-33,-992,18,-9,12,33
3579,-95,-981,41,-12,13,26
3580,-38,-986,29,-9,13,13
3581,94,-990,24,-8,11,13
3582,6,-984,15,-10,11,26
3583,-78,-974,20,-10,13,25
3584,-16,-985,31,-9,12,16
3585,45,-989,36,-11,9,17
3586,-24,-974,28,-12,12,23
3587,-40,-972,28,-13,12,20
3588,26,-976,39,-12,12,17
3589,-9,-984,23,-15,13,21
3590,-41,-982,20,-13,14,20
3591,4,-980,12,-15,14,17
3592,25,-982,7,-11,11,19
3593,-22,-987,21,-13,12,22
3594,-10,-977,19,-11,12,19
3595,-4,-991,21,-10,12,20
3596,62,-988,28,-6,10,23
3597,-9,-983,38,-11,13,32
3598,-54,-979,23,-11,13,31
3599,0,-1000,14,-10,17,23
3600,-37,-974,20,-7,12,24
3601,-67,-992,28,-11,12,19
3602,49,-974,18,-7,12,12
3603,47,-980,39,-10,13,21
3604,-41,-987,10,-13,10,28
3605,-50,-979,40,-12,14,22
3606,2,-979,34,-10,10,18
3607,0,-993,31,-14,13,18
3608,-2,-972,23,-13,12,18
3609,-23,-981,23,-13,14,19
3610,-5,-981,18,-10,10,17
3611,11,-978,21,-12,11,17
3612,-8,-984,25,-11,12,21
3613,-3,-979,11,-14,15,20
3614,12,-981,28,-11,10,21
3615,-29,-980,26,-12,12,23
3616,-26,-988,37,-9,11,19
3617,65,-980,18,-11,13,20
3618,2,-986,19,-10,11,31
3619,-24,-989,17,-13,14,32
3620,-79,-991,14,-9,10,27
3621,25,-983,26,-9,13,19
3622,-3,-992,21,-8,9,23
3623,-37,-963,32,-12,14,22
3624,-6,-990,39,-11,12,18
3625,28,-977,21,-13,12,19
3626,-25,-991,41,-11,12,23
3627,-24,-975,20,-14,14,22
3628,-7,-980,36,-12,12,19
3629,12,-975,19,-13,11,21
3630,-17,-988,27,-12,9,22
3631,-27,-975,17,-14,14,18
3632,17,-978,29,-12,10,17
3633,-3,-989,24,-13,11,20
3634,-30,-975,24,-12,11,19
3635,1,-985,22,-14,15,17
3636,29,-986,6,-10,13,20
3637,-9,-977,34,-10,15,26
3638,-7,-987,22,-10,11,26
3639,31,-988,21,-10,14,27
3640,-26,-983,13,-10,12,31
3641,-54,-992,24,-10,11,26
3642,-74,-978,35,-7,8,18
3643,14,-989,33,-9,13,10
3644,102,-988,27,-7,11,17
3645,-30,-975,25,-12,13,33
3646,-71,-981,24,-12,11,27
3647,-12,-986,26,-11,13,18
3648,14,-980,30,-10,8,18
3649,-37,-980,29,-13,13,21
3650,-25,-975,27,-12,11,15
3651,44,-978,34,-14,14,13
3652,-4,-985,27,-12,10,20
3653,-22,-978,27,-12,13,21
3654,6,-982,15,-12,12,20
3655,5,-979,13,-13,14,21
3656,-23,-988,14,-13,10,22
3657,-20,-983,26,-13,13,19
3658,0,-985,13,-10,10,20
3659,45,-988,31,-9,12,22
3660,14,-982,39,-10,10,30
3661,-57,-987,19,-12,14,32
3662,-7,-993,19,-9,12,24
3663,-18,-980,22,-6,12,23
3664,-60,-985,22,-8,8,22
3665,4,-972,21,-9,14,13
3666,52,-987,36,-10,11,18
3667,-11,-982,15,-12,10,25
3668,-62,-980,41,-10,10,23
3669,19,-980,34,-11,14,15
3670,0,-979,33,-11,11,20
3671,-13,-976,26,-12,11,21
3672,-11,-983,13,-12,11,19
3673,-13,-974,27,-12,14,19
3674,-11,-988,17,-13,12,18
3675,0,-981,21,-12,12,18
3676,-10,-978,15,-13,12,19
3677,-1,-987,28,-11,12,19
3678,-4,-977,24,-12,11,20
3679,5,-982,32,-8,13,21
3680,28,-990,19,-12,13,25
3681,33,-982,20,-9,12,31
3682,-76,-987,20,-10,10,33
3683,-33,-989,16,-9,11,22
3684,20,-986,28,-9,13,20
3685,-40,-986,26,-8,9,23
3686,-14,-972,42,-10,9,18
3687,20,-983,27,-9,13,18
3688,5,-998,30,-10,12,22
3689,-26,-973,18,-11,12,24
3690,-43,-981,27,-12,12,21
3691,11,-978,31,-12,13,16
3692,0,-977,31,-14,13,19
3693,-9,-986,18,-12,12,20
3694,-13,-975,22,-14,11,17
3695,6,-980,31,-12,12,18
3696,-7,-995,17,-13,13,20
3697,-2,-971,30,-10,13,19
3698,0,-988,9,-14,13,22
3699,-4,-978,14,-9,11,22
3700,-21,-979,33,-10,12,22
3701,39,-993,19,-9,11,21
3702,3,-983,20,-11,14,29
3703,4,-985,19,-9,11,30
3704,-112,-987,33,-13,12,28
3705,-18,-985,29,-8,12,12
3706,86,-1000,19,-10,15,16
3707,-28,-965,24,-8,11,27
3708,-69,-982,31,-12,12,22
3709,32,-978,17,-11,12,16
3710,-5,-990,43,-12,13,21
3711,-22,-971,22,-11,9,21
3712,-31,-982,32,-13,12,18
3713,31,-972,36,-13,13,16
3714,-13,-995,23,-14,15,21
3715,-35,-973,23,-11,10,19
3716,11,-978,27,-13,12,16
3717,16,-985,6,-13,12,19
3718,-34,-979,19,-13,14,22
3719,-32,-983,25,-11,11,16
