sequence,Price,Return,Volume,Volatility,BidAskSpread,OrderFlowImbalance
1668,90.3,0.08,848,14.807,6.201,3.52
1669,90.35,0.0814,901,14.721,6.081,4.36
1670,90.31,-0.0519,928,14.481,5.336,2.89
1671,90.25,-0.067,881,15.605,5.359,2.27
1672,90.14,-0.0698,902,14.941,5.002,1.32
1673,90.15,0.0362,883,14.824,4.636,-3.16
1674,90.35,0.259,906,15.064,3.946,-0.08
1675,90.21,-0.1248,912,15.605,4.119,4.63
1676,90.45,0.2041,933,14.766,3.917,-1.84
1677,90.6,0.0564,916,15.714,3.722,8.59
1678,90.55,-0.0078,961,13.989,3.497,8.33
1679,90.68,0.1182,943,14.148,4.164,2.68
1680,90.47,-0.221,939,12.464,4.37,9.98
1681,90.22,-0.2591,961,12.889,4.082,7.12
1682,90.04,-0.2595,934,12.895,4.372,13.83
1683,89.99,-0.0684,910,12.275,5.204,7.69
1684,89.95,-0.17,930,11.982,4.789,14.01
1685,89.88,-0.0874,965,11.882,4.99,7.01
1686,89.9,-0.0217,916,11.511,4.448,8.07
1687,89.58,-0.2186,914,11.614,3.852,5.25
1688,89.66,0.1035,889,11.865,3.686,12.97
1689,89.45,-0.2189,877,12.014,2.858,8.9
1690,89.35,-0.0873,878,11.349,3.397,17.11
1691,89.29,-0.0225,801,11.892,2.605,7.84
1692,89.11,-0.2115,815,11.752,3.563,14.66
1693,88.9,-0.2183,813,12.804,2.708,14.23
1694,88.74,-0.1714,804,13.446,3.144,9.47
1695,88.73,0.1216,822,12.929,3.005,10.95
1696,88.81,0.0869,826,13.301,3.139,17.36
1697,88.89,-0.0229,773,13.221,3.837,8.24
1698,88.73,-0.1166,753,13.85,3.868,11.88
1699,88.6,0.004,743,13.728,4.919,10.42
1700,88.44,-0.1983,744,13.394,4.173,7.62
1701,88.49,0.2331,679,14.8,3.449,-0.49
1702,88.17,-0.323,675,15.406,3.959,2.49
1703,88.34,0.2215,674,14.65,3.402,3.81
1704,88.25,-0.1186,664,14.33,3.185,4.81
1705,88.11,-0.1497,609,14.506,2.762,-2.07
1706,88.13,-0.032,645,14.986,2.427,-6.91
1707,88.26,0.0796,595,13.741,2.017,-7.45
1708,88.29,-0.081,634,14.12,2.499,-3.42
1709,88.42,0.193,628,13.576,2.472,-7.25
1710,88.41,-0.0637,561,12.106,2.601,-3.55
1711,88.57,0.1774,612,12.694,2.756,-5.04
1712,88.72,0.1765,603,12.826,3.626,-8.47
1713,88.68,-0.0766,586,12.39,3.223,-12.74
1714,88.86,0.1889,617,11.834,3.529,-8.62
1715,88.85,-0.0106,639,10.97,4.325,-7.98
1716,88.83,-0.0438,612,11.455,3.975,-9.39
1717,88.66,-0.168,584,11.191,3.643,-7.48
1718,88.58,-0.0739,583,11.195,3.376,-11.65
1719,88.66,0.0302,595,11.694,3.206,-7.4
1720,88.42,-0.2983,605,10.751,2.946,-7.18
1721,88.48,0.0183,657,11.267,2.69,-9.27
1722,88.49,0.0224,649,11.006,2.898,-8.79
1723,88.5,0.0761,653,12.241,1.86,-10.05
1724,88.13,-0.2925,682,11.258,2.242,-8.69
1725,88.07,-0.037,676,12.514,2.463,-9.2
1726,88.12,0.1079,688,10.908,2.639,-2.26
1727,87.97,-0.1466,683,11.039,2.618,-4.68
1728,87.94,0.0317,699,12.139,2.772,-8.18
1729,87.54,-0.3891,725,12.078,3.413,-4.14
1730,87.6,0.0818,713,13.04,3.764,1.39
1731,87.46,-0.1533,781,13.008,3.707,2.89
1732,87.55,0.0911,761,13.2,3.688,2.59
1733,87.23,-0.2178,758,12.538,4.154,-4.57
1734,87.29,0.0029,798,13.01,3.512,2.18
1735,87.21,-0.0744,767,13.491,3.303,-3.71
1736,87.29,0.0518,817,12.767,3.449,6.43
1737,87.11,-0.1279,805,12.985,2.744,7.13
1738,86.98,-0.0373,847,13.456,2.497,-2.85
1739,87.27,0.2824,803,12.644,2.263,1.87
1740,87.11,-0.3051,809,12.551,2.749,-3.23
1741,86.96,-0.1111,802,12.769,2.348,1.19
1742,86.88,-0.0461,795,12.079,2.976,-1.89
1743,86.69,-0.2762,824,10.793,3.066,-3.7
1744,86.83,0.1308,795,11.247,3.172,1.92
1745,87.05,0.2207,819,10.861,3.772,-1.43
1746,86.91,-0.259,795,10.69,3.586,0.21
1747,86.61,-0.2571,822,11.36,4.537,-2.29
1748,86.76,0.1663,742,10.511,3.812,-8.29
1749,86.89,0.1472,791,9.778,4.105,-8.23
1750,86.98,0.0378,773,9.186,4.135,-4.04
1751,87.12,0.107,760,9.81,3.716,-5.08
1752,86.96,-0.1916,735,9.403,3.708,-11.1
1753,86.9,-0.0283,768,9.945,3.497,-4.4
1754,86.66,-0.2853,710,9.486,2.493,-10.35
1755,86.42,-0.1628,710,9.918,2.593,-8.18
1756,86.54,0.142,680,9.151,2.817,-12.78
1757,86.41,-0.2374,661,9.644,2.801,-11.41
1758,86.73,0.4065,652,9.969,2.893,-18.33
1759,86.72,-0.0023,646,9.763,3.376,-17.7
1760,86.6,-0.1451,592,10.614,3.346,-23.38
1761,86.7,0.1055,587,10.473,3.767,-18.32
1762,86.95,0.1571,550,10.711,4.581,-23.48
1763,87.0,0.0654,569,10.754,4.527,-18.95
1764,86.8,-0.3263,526,11.236,4.959,-21.75
1765,86.83,-0.0126,512,10.599,3.859,-23.53
1766,87.02,0.2625,523,11.958,4.034,-21.57
1767,86.93,-0.0216,495,11.749,3.771,-21.93
1768,86.8,-0.1459,489,11.81,3.969,-23.53
1769,86.94,0.0912,464,12.073,4.104,-14.63
1770,86.95,0.0593,463,11.449,2.984,-22.12
1771,86.77,-0.1771,446,10.973,3.243,-14.77
1772,86.71,-0.0541,412,11.554,3.66,-13.49
1773,86.58,-0.0881,430,10.418,3.04,-14.15
1774,86.62,-0.0179,411,10.381,4.245,-17.61
1775,86.63,0.0521,408,8.887,3.532,-17.79
1776,86.79,0.0579,414,9.355,3.975,-18.55
1777,86.89,0.1785,394,9.273,4.049,-17.52
1778,86.65,-0.3194,383,9.28,5.044,-16.77
1779,86.71,0.0259,427,8.907,4.601,-13.72
1780,86.84,0.0979,442,8.851,5.235,-10.63
1781,86.9,0.105,401,7.852,5.212,-7.7
1782,87.06,0.1926,434,7.663,4.894,-13.77
1783,86.97,-0.064,424,7.915,4.727,-6.52
1784,86.83,-0.1141,410,7.333,4.483,-11.82
1785,86.96,0.1646,414,7.511,4.458,-0.85
1786,86.8,-0.1626,433,7.776,3.913,-4.29
1787,86.48,-0.4221,439,6.838,3.76,-1.96
1788,86.63,0.0354,450,7.18,3.651,-7.2
1789,86.52,-0.2266,465,8.357,4.417,-11.32
1790,86.48,-0.0465,455,8.003,4.744,-13.68
1791,86.27,-0.2195,506,8.972,4.798,-8.91
1792,86.07,-0.204,477,8.597,4.521,-14.83
1793,85.9,-0.1597,497,8.567,5.362,-8.63
1794,85.84,-0.0644,555,9.627,5.813,-9.41
1795,85.9,0.0053,569,9.401,6.17,-15.07
1796,85.55,-0.4213,601,9.895,5.981,-9.91
1797,85.66,0.0153,591,9.514,5.733,-14.12
1798,85.49,-0.1128,592,9.541,6.483,-14.56
1799,85.32,-0.1119,643,9.817,5.65,-14.76
1800,85.42,0.0315,633,9.57,5.155,-20.47
1801,85.41,-0.0256,646,9.796,5.255,-19.25
1802,85.18,-0.2081,644,9.253,5.262,-23.38
1803,85.45,0.3587,680,9.746,4.687,-19.69
1804,85.32,-0.1622,635,9.731,4.94,-24.84
1805,85.35,0.0438,701,9.304,4.955,-19.17
1806,85.38,0.0873,658,8.133,5.045,-20.94
1807,85.58,0.1173,721,9.056,5.317,-27.04
1808,85.51,-0.1112,677,7.234,5.854,-25.92
1809,85.65,0.1438,725,7.874,5.229,-26.49
1810,85.53,-0.1551,762,7.495,6.381,-22.36
1811,85.69,0.2715,707,7.523,6.264,-25.33
1812,85.57,-0.0772,688,6.537,6.41,-26.28
1813,85.5,-0.053,747,6.393,6.826,-19.96
1814,85.78,0.2243,696,7.042,6.478,-26.47
1815,85.81,0.0819,677,6.904,6.281,-25.89
1816,85.81,0.0376,718,5.76,6.078,-26.21
1817,86.14,0.2964,629,6.116,5.257,-24.41
1818,86.18,0.0175,647,5.909,5.129,-28.51
1819,86.04,-0.2139,642,5.104,5.915,-19.87
1820,86.13,0.09,644,7.112,5.155,-26.66
1821,85.93,-0.1493,607,6.407,5.436,-27.3
1822,86.08,0.2031,653,6.985,5.922,-18.72
1823,86.24,0.1917,646,7.323,5.974,-16.8
1824,86.13,-0.0635,613,6.81,6.372,-19.43
1825,86.02,-0.1466,595,8.159,6.159,-20.92
1826,86.02,-0.0209,561,7.619,6.677,-24.54
1827,85.99,0.0411,590,7.448,7.312,-14.15
1828,85.82,-0.1481,556,8.532,7.388,-18.72
1829,85.88,0.0177,573,8.599,7.623,-13.92
1830,85.54,-0.3072,572,8.348,7.369,-15.93
1831,85.45,-0.0497,544,8.641,6.783,-10.91
1832,85.36,-0.0528,493,9.506,6.683,-15.21
1833,85.29,-0.0655,510,8.947,6.176,-11.48
1834,85.3,-0.0119,550,8.485,6.329,-13.69
1835,85.08,-0.1953,524,8.128,5.773,-13.06
1836,85.14,0.1439,544,9.007,6.092,-14.88
1837,85.07,-0.0531,469,7.612,6.162,-8.41
1838,84.94,-0.1669,511,6.564,6.649,-18.19
1839,84.7,-0.2226,510,7.835,6.239,-10.45
1840,84.48,-0.2778,484,6.653,6.836,-16.24
1841,84.5,0.0293,507,5.493,6.746,-15.0
1842,84.32,-0.1976,545,5.567,7.731,-11.26
1843,84.29,0.0216,543,5.298,7.565,-19.41
1844,84.41,0.1261,529,4.622,7.512,-12.92
1845,84.52,0.1706,556,5.126,7.333,-18.45
1846,84.71,0.3145,583,5.039,7.264,-15.24
1847,84.63,-0.0957,550,6.04,7.154,-16.3
1848,84.42,-0.2465,590,5.124,6.856,-16.68
1849,84.54,0.1365,618,4.878,7.075,-22.07
1850,84.54,0.0011,598,5.144,6.328,-20.92
1851,84.67,0.1351,654,5.438,6.24,-24.92
1852,84.63,-0.0707,642,5.997,5.579,-23.39
1853,84.76,0.1673,682,6.36,6.063,-25.8
1854,84.85,0.0896,696,4.962,7.015,-22.81
1855,84.91,-0.046,700,5.461,7.201,-17.11
1856,84.95,0.0224,706,6.457,6.323,-23.54
1857,84.96,0.0364,716,7.696,7.778,-30.14
1858,84.96,0.056,750,6.749,7.487,-27.32
1859,84.95,-0.0362,767,7.777,7.333,-27.84
1860,85.06,0.0672,807,7.161,7.961,-31.83
1861,84.94,-0.0561,793,7.326,7.948,-30.59
1862,85.16,0.19,817,7.596,7.756,-25.41
1863,85.11,-0.0485,858,8.486,7.406,-30.88
1864,85.22,0.135,844,7.562,7.418,-19.26
1865,85.16,-0.0119,859,7.792,6.612,-30.72
1866,85.09,-0.0726,893,7.818,6.545,-25.1
1867,85.36,0.2118,873,7.956,6.949,-18.49
1868,85.28,-0.0282,887,7.325,6.148,-21.34
1869,85.05,-0.2476,901,7.498,5.698,-18.9
1870,84.91,-0.1667,890,7.625,6.756,-26.89
1871,84.83,0.0253,874,6.879,6.601,-20.85
1872,85.12,0.3385,870,5.988,6.499,-23.01
1873,85.12,-0.0534,896,5.801,7.648,-19.52
1874,85.23,0.087,923,5.715,7.703,-15.61
1875,85.06,-0.19,919,5.171,7.487,-17.95
1876,85.08,-0.0119,928,4.505,7.643,-11.2
1877,85.16,-0.0235,909,4.4,6.94,-16.29
1878,85.4,0.2887,872,4.439,7.322,-11.87
1879,85.27,-0.0861,849,3.64,6.334,-12.95
1880,85.34,0.0826,860,6.039,6.285,-13.84
1881,85.37,0.0053,856,5.032,6.792,-13.83
1882,85.2,-0.1601,836,4.398,6.098,-11.51
1883,85.18,0.0138,858,4.439,5.286,-5.03
1884,85.12,-0.1086,812,5.605,5.538,-13.12
1885,84.76,-0.3796,828,4.507,6.011,-7.78
1886,84.83,0.0487,819,4.952,5.836,-16.2
1887,84.9,0.1066,755,6.26,6.159,-7.4
1888,84.83,-0.0614,768,5.99,6.343,-12.28
1889,84.62,-0.2758,789,6.706,6.309,-11.44
1890,84.83,0.1838,767,6.649,7.29,-9.48
1891,84.87,0.1268,740,6.851,6.507,-11.64
1892,85.02,0.0989,703,6.754,6.961,-10.86
1893,85.22,0.2176,699,7.503,6.536,-13.33
1894,85.14,-0.1112,703,7.519,6.675,-13.12
1895,85.27,0.1876,716,7.6,6.433,-18.99
1896,85.23,-0.037,691,7.299,6.034,-16.9
1897,85.23,-0.0282,670,8.086,5.807,-17.51
1898,85.22,-0.0685,669,7.436,5.663,-21.97
1899,85.22,-0.0063,673,7.565,4.639,-17.0
1900,85.4,0.2179,617,6.495,5.139,-18.11
1901,85.42,0.0626,628,6.027,5.515,-23.05
1902,85.41,-0.0812,646,6.967,5.757,-20.56
1903,85.38,0.051,668,5.995,5.765,-19.51
1904,85.44,0.0512,665,5.613,5.346,-22.79
1905,85.32,-0.1749,630,5.93,5.795,-19.85
1906,85.26,-0.0537,649,6.139,6.484,-19.62
1907,85.27,-0.024,638,5.081,6.704,-25.24
1908,85.2,-0.0978,650,4.852,6.237,-18.89
1909,85.2,-0.0325,668,5.042,6.17,-16.88
1910,85.13,-0.0774,665,4.965,6.257,-23.26
1911,85.45,0.2945,671,4.647,6.059,-18.33
1912,85.66,0.1314,669,3.689,5.239,-25.47
1913,85.75,0.1159,672,5.018,4.714,-26.22
1914,85.77,-0.013,712,4.341,4.203,-18.14
1915,86.12,0.4132,732,5.924,4.281,-20.47
1916,86.19,0.0994,754,4.732,3.901,-13.4
1917,86.2,0.0427,740,5.429,4.156,-9.44
1918,86.27,0.0791,756,5.563,4.857,-14.65
1919,86.34,0.1376,810,5.986,4.85,-14.48
1920,86.57,0.2196,808,7.447,4.831,-9.3
1921,86.59,-0.0289,832,6.374,5.539,-7.9
1922,86.93,0.3583,817,7.31,5.017,-6.88
1923,86.83,-0.2473,829,7.077,5.721,-10.36
1924,86.96,0.1108,834,7.141,5.416,-4.72
1925,86.83,-0.1133,890,7.903,5.604,-4.78
1926,87.13,0.2769,859,7.847,5.608,-8.8
1927,87.1,0.0412,859,7.69,4.604,-5.07
1928,87.12,0.0532,889,7.342,4.78,0.27
1929,87.28,0.17,939,8.032,4.2,-3.64
1930,87.5,0.1929,923,9.46,3.851,-6.76
1931,87.36,-0.0851,934,7.569,3.218,0.92
1932,87.33,-0.0623,937,7.788,3.572,1.89
1933,87.14,-0.2064,938,6.974,3.58,-2.14
1934,87.19,0.0831,939,8.767,3.761,-1.01
1935,87.19,0.039,916,6.055,3.894,0.21
1936,87.16,0.0757,977,6.208,3.881,-3.95
1937,87.08,-0.0915,939,5.289,4.914,-0.61
1938,87.05,-0.1334,964,6.321,4.629,2.52
1939,86.96,-0.0568,904,5.818,5.168,0.08
1940,87.05,0.1647,940,5.753,4.743,-2.61
1941,87.3,0.2385,898,5.371,4.484,-4.93
1942,87.03,-0.1902,888,6.047,4.889,2.75
1943,87.03,0.0927,909,5.896,4.56,-10.68
1944,86.98,-0.0798,913,5.792,3.746,-6.39
1945,87.07,0.0655,908,3.913,3.569,-9.06
1946,86.95,-0.1918,894,4.919,3.361,-10.41
1947,86.94,0.0208,849,5.597,2.594,-9.03
1948,86.8,-0.105,855,6.203,2.758,-9.97
1949,86.91,0.1487,812,4.638,2.322,-5.23
1950,86.94,-0.0368,798,7.102,3.354,-5.04
1951,86.93,-0.0525,798,6.787,2.715,-6.8
1952,86.99,-0.0082,774,7.743,3.503,-9.05
1953,86.97,-0.111,778,6.678,3.436,-12.54
1954,86.74,-0.2943,708,7.193,4.03,-12.83
1955,86.84,0.0151,751,7.345,4.126,-6.21
1956,86.89,0.0402,702,7.816,4.076,-9.18
1957,86.87,0.0042,728,7.959,4.284,-16.56
1958,87.02,0.1846,707,7.645,3.832,-11.86
1959,87.21,0.1854,648,9.293,3.901,-14.18
1960,87.05,-0.1957,657,8.976,3.395,-8.62
1961,86.93,-0.1157,660,8.296,2.647,-5.05
1962,87.16,0.2626,620,7.626,2.597,-3.15
1963,87.38,0.1979,612,9.139,2.508,-6.49
1964,87.26,-0.1085,612,7.259,2.65,-5.02
1965,87.09,-0.1941,626,7.658,2.814,-4.56
1966,86.99,-0.1246,624,7.353,2.539,-7.69
1967,86.91,-0.0756,593,7.376,2.932,-3.1
1968,86.67,-0.2985,616,7.722,3.12,-0.62
1969,86.67,0.055,627,7.669,3.507,2.05
1970,86.47,-0.277,616,7.151,3.356,3.99
1971,86.29,-0.1628,585,6.187,3.626,3.23
1972,86.42,0.0617,585,7.239,4.099,6.36
1973,86.31,-0.0306,612,7.037,4.163,0.98
1974,86.29,0.0277,628,6.733,3.685,7.41
1975,86.38,0.0459,626,7.487,3.251,7.71
1976,86.5,0.0919,618,5.769,3.158,14.44
1977,86.44,-0.1158,616,5.99,2.505,7.54
1978,86.44,-0.0037,669,6.108,2.942,13.71
1979,86.31,-0.1101,651,6.369,1.848,10.11
1980,86.56,0.3862,702,7.235,2.264,11.33
1981,86.65,0.0196,653,7.284,2.597,11.98
1982,86.48,-0.1091,681,7.278,2.307,13.74
1983,86.47,-0.0368,687,8.387,2.4,6.17
1984,86.57,0.1139,749,8.099,2.822,4.54
1985,86.64,0.1101,749,8.195,3.35,14.34
1986,86.9,0.2956,726,8.485,3.878,12.44
1987,87.1,0.2211,709,8.448,3.718,13.19
1988,87.02,-0.0971,782,9.259,3.929,7.76
1989,87.0,-0.0195,772,9.169,3.957,12.2
1990,86.8,-0.1895,757,9.732,3.661,1.31
1991,86.83,0.0945,758,10.107,3.5,-0.35
1992,86.85,-0.0569,804,10.224,3.178,-1.85
1993,87.25,0.3769,799,9.78,2.925,8.57
1994,87.26,-0.0522,812,10.923,2.241,4.6
1995,86.95,-0.3655,822,9.296,2.142,4.87
1996,86.85,-0.143,810,10.09,2.062,1.04
1997,86.86,0.0731,814,9.566,2.912,-1.1
1998,86.68,-0.0775,833,9.483,2.484,2.9
1999,86.55,-0.0588,817,8.764,2.69,-2.39
2000,86.49,-0.1132,811,8.468,3.485,-0.04
2001,86.55,0.0587,825,8.935,3.615,0.3
2002,86.53,-0.0786,768,7.512,3.637,5.26
2003,86.4,-0.1048,825,8.235,4.269,3.75
2004,86.53,0.1904,802,7.251,3.759,1.49
2005,86.45,-0.0427,768,6.926,3.667,1.63
2006,86.39,-0.0209,769,7.794,3.592,-4.57
2007,86.19,-0.2041,785,7.434,3.999,4.32
2008,86.08,-0.2075,758,8.713,3.322,3.75
2009,86.2,0.0087,698,6.931,3.393,5.03
2010,85.97,-0.2336,698,8.024,2.482,3.61
2011,85.97,0.0343,706,8.189,2.141,4.61
2012,86.1,0.1897,721,8.456,2.72,8.38
2013,86.06,-0.0564,684,8.411,2.642,6.62
2014,86.11,0.0592,647,8.142,2.374,6.22
2015,85.97,-0.1337,644,9.654,3.298,10.1
2016,86.18,0.2732,615,10.002,4.174,11.07
2017,86.37,0.1849,591,10.164,3.986,10.35
2018,86.43,0.0037,586,10.437,3.804,8.78
2019,86.2,-0.1817,518,11.211,4.213,18.08
2020,86.07,-0.1085,564,11.377,4.285,10.26
2021,86.24,0.1947,538,11.469,3.912,21.11
2022,86.53,0.2214,502,10.992,4.058,18.04
2023,86.6,0.0751,478,11.952,3.813,18.64
2024,86.82,0.131,457,11.083,3.735,18.67
2025,86.77,-0.1608,473,11.736,3.459,19.06
2026,86.77,-0.006,458,11.002,3.427,17.97
2027,86.81,0.0136,448,11.334,3.401,20.11
2028,86.91,0.1295,468,11.675,3.366,19.1
2029,86.72,-0.1173,382,10.944,3.349,23.72
2030,86.9,0.1783,404,11.366,3.298,16.02
2031,87.14,0.3302,398,10.418,3.902,18.85
2032,87.0,-0.1616,427,11.251,4.281,18.82
2033,86.84,-0.1223,401,10.091,5.577,25.81
2034,86.94,0.0302,385,11.245,4.775,21.67
2035,86.88,-0.0481,408,10.087,5.192,20.29
2036,86.57,-0.3276,413,9.528,5.411,22.64
2037,86.74,0.1556,440,8.846,5.417,15.93
2038,86.81,0.0992,417,9.109,4.466,14.01
2039,86.78,-0.122,408,10.272,4.79,18.49
2040,87.15,0.3698,413,8.675,4.156,14.43
2041,87.21,0.0264,414,8.592,4.598,17.43
2042,87.15,-0.0593,448,9.662,3.674,20.52
2043,87.21,0.0835,464,10.33,3.427,13.61
2044,87.1,-0.1266,453,9.743,3.71,15.13
2045,87.04,-0.0847,465,9.775,4.646,10.95
2046,87.15,0.0476,505,10.402,4.606,10.01
2047,87.11,-0.006,491,10.734,4.932,10.92
2048,87.09,-0.0531,510,11.746,4.803,14.61
2049,87.39,0.3222,497,12.466,5.441,10.14
2050,87.57,0.1048,525,11.775,5.366,13.61
2051,87.74,0.2395,512,11.74,5.809,8.64
2052,87.87,0.0756,545,11.826,6.311,7.15
2053,87.99,0.1804,596,11.79,6.289,7.66
2054,88.26,0.2436,630,12.808,5.811,10.64
2055,88.3,0.0728,616,12.192,5.374,9.31
2056,88.63,0.3183,612,13.407,5.228,8.39
2057,88.53,-0.061,651,12.948,4.634,12.05
2058,88.54,0.0083,684,12.671,4.402,11.5
2059,88.38,-0.096,669,13.653,4.654,16.58
2060,88.37,0.0279,701,11.915,4.89,11.83
2061,88.49,0.157,690,13.059,5.224,19.87
2062,88.75,0.3469,674,12.443,5.592,19.29
2063,88.7,-0.0926,686,12.281,5.378,20.98
2064,88.74,0.1094,703,11.895,5.958,20.8
2065,88.73,-0.0093,757,11.08,5.54,24.87
2066,88.66,-0.1467,724,11.717,6.574,21.36
2067,88.52,-0.1149,708,11.796,7.355,20.07
2068,88.56,0.0366,717,9.993,6.937,17.69
2069,88.34,-0.1364,713,10.916,7.17,26.7
2070,88.39,0.0272,696,10.708,6.833,27.76
2071,88.43,0.0403,697,10.575,6.628,26.77
2072,88.37,-0.0532,688,10.941,6.449,25.85
2073,88.25,-0.2171,701,10.705,5.492,28.56
2074,88.07,-0.1505,708,10.726,5.486,28.22
2075,88.38,0.2595,695,11.708,5.903,24.24
2076,88.21,-0.1006,652,10.846,5.26,31.55
2077,88.47,0.3463,659,11.394,5.938,27.19
2078,88.58,0.1155,623,11.684,5.554,26.64
2079,88.55,-0.1113,604,11.812,5.987,28.14
2080,88.4,-0.1409,616,12.282,6.179,31.85
2081,88.58,0.1874,616,13.581,7.039,24.3
2082,88.86,0.3171,591,12.774,7.142,24.87
2083,88.74,-0.1359,598,14.749,6.606,23.23
2084,88.72,-0.0878,587,12.957,6.989,20.88
2085,88.89,0.1672,576,12.753,6.971,17.24
2086,88.96,0.0183,549,13.796,7.319,23.96
2087,89.27,0.405,516,13.628,7.041,18.9
2088,89.2,-0.1089,571,14.958,6.103,21.17
2089,89.29,0.0595,519,14.566,6.532,23.96
2090,89.11,-0.1797,538,13.744,6.492,18.33
2091,89.44,0.26,528,14.077,6.033,16.95
2092,89.33,-0.1244,509,13.866,6.134,13.71
2093,89.01,-0.3313,550,15.154,7.16,15.39
2094,89.0,-0.0382,527,13.675,6.226,10.54
2095,88.98,-0.0292,514,13.488,6.397,8.67
2096,89.27,0.3545,508,13.36,6.999,10.27
2097,89.22,-0.026,501,12.944,7.14,12.54
2098,89.22,-0.0689,501,12.577,7.101,10.79
2099,89.31,0.0676,544,11.914,7.534,11.19
2100,89.55,0.2759,531,12.196,7.359,9.47
2101,89.54,-0.044,540,12.097,8.166,9.06
2102,89.69,0.1582,570,11.206,7.146,13.82
2103,89.77,0.0736,565,11.864,7.786,15.1
2104,89.72,-0.0207,597,11.189,6.754,16.03
2105,89.73,-0.0016,585,11.032,6.238,15.68
2106,89.73,-0.0076,602,11.951,6.316,13.72
2107,89.59,-0.1866,646,12.414,6.73,6.41
2108,89.76,0.1948,631,12.837,6.227,14.98
2109,89.55,-0.2615,673,12.334,6.732,19.27
2110,89.72,0.258,688,12.161,6.681,12.57
2111,89.85,0.1353,695,12.752,6.788,12.62
2112,89.83,-0.0325,679,13.389,6.805,19.7
2113,89.71,-0.0817,704,13.778,7.558,18.51
2114,89.67,-0.0458,725,14.375,7.599,19.33
2115,89.73,0.0679,738,14.326,7.575,25.17
2116,89.84,0.1012,797,15.2,7.757,23.58
2117,89.87,-0.0017,778,14.552,7.928,22.57
2118,90.01,0.0941,786,15.269,7.636,22.49
2119,89.92,-0.1268,815,15.462,7.65,23.13
2120,89.95,0.086,836,15.382,7.634,28.28
2121,89.71,-0.2744,817,15.445,6.84,26.1
2122,89.82,0.087,873,14.558,6.617,30.08
2123,89.83,-0.0064,885,15.431,6.407,20.66
2124,89.76,-0.0326,868,14.559,6.279,28.51
2125,89.93,0.2701,903,14.514,6.124,26.28
2126,90.03,0.0513,862,13.851,6.13,25.99
2127,89.6,-0.3989,886,14.282,6.421,27.87
2128,89.61,0.0081,896,13.595,6.569,21.8
2129,89.39,-0.2372,902,13.194,7.348,23.65
2130,89.54,0.1831,923,13.616,6.98,23.29
2131,89.91,0.3062,892,12.639,7.492,24.6
2132,89.83,-0.0365,876,12.992,7.306,21.89
2133,89.84,0.0218,896,12.728,7.236,20.63
2134,89.81,-0.0886,889,12.776,7.489,14.34
2135,89.86,0.1352,888,12.458,7.048,17.54
2136,89.96,0.142,864,11.802,6.946,16.83
2137,90.16,0.2552,865,12.526,6.06,17.43
2138,90.01,-0.2191,840,12.732,5.878,9.49
2139,90.25,0.2262,851,13.638,5.871,15.14
2140,90.12,-0.1612,816,13.827,5.949,15.74
2141,90.16,0.0798,804,13.565,5.94,13.57
2142,90.34,0.2502,827,13.883,6.316,11.8
2143,90.46,0.0175,775,12.38,5.763,10.82
2144,90.33,-0.1308,777,13.704,6.361,8.38
2145,90.23,-0.1019,775,13.72,6.484,3.69
2146,90.17,-0.0074,744,14.86,7.411,6.48
2147,90.18,0.0019,755,15.09,6.585,8.25
2148,90.36,0.1196,714,15.324,6.793,5.55
2149,90.18,-0.1902,733,15.534,7.277,9.48
2150,90.27,0.0314,671,15.561,6.475,9.53
2151,90.37,0.067,664,15.409,5.914,2.89
2152,90.47,0.102,682,15.198,6.533,9.77
2153,90.56,0.0623,700,15.823,5.996,13.88
2154,90.81,0.2597,696,15.381,5.281,6.44
2155,90.9,0.0141,641,15.774,4.949,11.23
2156,91.04,0.2665,652,14.825,5.073,13.27
2157,91.15,0.169,639,14.681,4.922,7.45
2158,91.44,0.3263,603,14.159,5.079,12.9
2159,91.18,-0.3298,658,14.603,5.721,15.51
2160,91.39,0.1038,637,13.558,5.516,11.94
2161,91.37,-0.0609,673,12.481,5.946,16.01
2162,91.35,-0.0311,654,12.979,6.018,16.37
2163,91.23,-0.0079,642,12.771,6.586,18.99
2164,90.98,-0.1897,645,12.883,6.329,14.43
2165,90.94,-0.06,661,12.513,6.6,19.43
2166,90.86,-0.0168,682,13.186,5.667,24.07
2167,90.96,0.1615,673,12.615,5.543,14.01
2168,90.77,-0.1951,748,12.905,5.301,21.18
2169,91.01,0.3021,708,13.139,5.052,25.15
2170,91.07,0.0829,693,13.038,4.583,21.47
2171,91.06,-0.0454,730,13.103,5.114,21.8
2172,90.98,-0.1412,765,12.573,4.213,21.45
2173,90.89,-0.0991,765,13.251,4.287,16.92
2174,90.74,-0.0934,764,13.224,4.118,14.21
2175,90.69,-0.126,772,13.934,4.609,15.42
2176,90.71,-0.0568,784,13.528,5.646,17.47
2177,90.71,0.0259,791,14.434,5.333,18.04
2178,90.52,-0.3271,819,14.113,5.187,14.13
2179,90.5,0.0769,848,14.987,5.878,17.86
2180,90.39,-0.1333,846,15.44,5.49,17.24
2181,90.44,0.084,902,15.612,5.651,11.16
2182,90.74,0.3968,890,14.908,4.907,10.78
2183,90.86,0.0409,885,15.85,4.773,2.92
2184,90.83,-0.08,904,14.324,5.039,8.52
2185,90.61,-0.1092,943,15.228,4.265,8.08
2186,90.41,-0.2077,889,14.321,4.003,12.95
