sequence,Price,Return,Volume,Volatility,BidAskSpread,OrderFlowImbalance
2240,97.44,-0.2579,725,11.71,2.973,-15.7
2241,97.27,-0.1601,733,12.379,3.49,-10.6
2242,97.13,-0.1683,724,13.06,3.052,-15.46
2243,97.08,-0.0927,739,13.054,3.457,-9.91
2244,96.97,-0.1041,736,12.823,4.161,-16.14
2245,96.87,-0.1771,761,12.256,3.761,-7.09
2246,96.69,-0.1647,751,12.44,3.559,-12.76
2247,96.79,0.0723,787,12.981,3.25,-10.91
2248,96.88,0.0586,783,12.428,2.327,-11.14
2249,96.98,0.1015,797,12.088,2.543,-10.98
2250,96.93,0.0278,793,13.378,2.201,-10.04
2251,96.95,0.015,827,12.309,2.663,-12.48
2252,96.77,-0.1517,822,12.929,2.355,-8.24
2253,96.58,-0.223,801,12.564,2.658,-6.83
2254,96.46,-0.1774,831,12.521,3.297,-12.12
2255,96.51,0.0344,816,10.86,2.634,-11.58
2256,96.45,-0.0253,801,10.039,3.309,-7.04
2257,96.24,-0.1914,782,10.369,4.329,-13.46
2258,96.22,-0.0359,830,10.531,4.191,-3.97
2259,96.24,0.0958,787,9.634,3.847,-6.25
2260,96.23,-0.0112,810,10.324,4.375,-5.34
2261,96.1,-0.0566,797,9.207,3.483,-2.24
2262,96.07,-0.0628,762,9.216,4.079,-7.71
2263,95.98,-0.0989,765,9.251,2.798,-3.06
2264,95.9,-0.0975,731,9.161,2.851,-0.76
2265,95.85,-0.0458,735,9.325,3.537,-4.11
2266,95.94,0.1015,706,9.436,2.494,-1.16
2267,96.18,0.2618,690,9.798,2.172,-3.89
2268,96.39,0.1661,711,10.272,2.907,-4.03
2269,96.45,-0.003,679,9.388,2.833,-4.26
2270,96.37,-0.12,646,10.766,3.464,-0.46
2271,96.3,-0.0999,632,9.775,3.075,-2.81
2272,96.23,-0.0714,633,10.895,3.431,-2.86
2273,96.38,0.1598,581,10.749,3.895,-4.22
2274,95.95,-0.4536,580,11.497,3.741,-3.29
2275,95.97,0.0611,560,10.57,4.758,-5.73
2276,95.65,-0.3403,519,11.562,4.091,-9.19
2277,95.63,-0.0984,542,11.531,4.361,-10.25
2278,95.81,0.2461,500,11.989,4.791,-12.92
2279,95.66,-0.1073,453,11.461,4.4,-9.59
2280,95.3,-0.3746,486,11.649,3.713,-8.48
2281,95.49,0.2259,461,11.73,3.355,-12.76
2282,95.7,0.0722,415,11.083,2.822,-16.06
2283,95.76,0.0396,435,12.34,3.017,-12.86
2284,95.94,0.086,458,10.43,3.574,-19.05
2285,95.81,-0.1291,430,11.208,3.641,-19.5
2286,95.98,0.1534,398,10.547,3.41,-15.51
2287,96.22,0.2402,423,10.454,3.887,-18.97
2288,96.31,0.0829,409,9.405,3.877,-21.9
2289,96.35,0.0074,411,8.455,4.83,-21.95
2290,96.54,0.1731,412,9.183,4.866,-20.65
2291,96.7,0.1147,385,9.189,5.322,-23.85
2292,96.58,-0.114,391,7.622,4.889,-21.39
2293,96.78,0.1994,442,8.17,4.665,-23.07
2294,96.89,0.0475,431,6.428,5.192,-25.79
2295,96.91,0.1078,438,8.818,4.756,-21.91
2296,97.11,0.1269,415,8.009,5.155,-21.83
2297,97.24,0.1071,424,7.634,4.208,-28.51
2298,97.36,0.0426,446,7.516,4.053,-22.5
2299,97.28,-0.193,465,8.419,3.974,-17.64
2300,97.4,0.1082,444,7.162,3.919,-18.86
2301,97.24,-0.1102,500,8.085,4.194,-18.2
2302,97.22,0.0364,445,9.193,4.299,-21.3
2303,96.96,-0.2746,490,8.558,4.433,-20.91
2304,96.71,-0.1955,491,8.202,4.913,-17.41
2305,96.77,0.0817,472,9.383,5.413,-14.36
2306,96.76,-0.0291,539,9.316,6.093,-12.96
2307,96.77,-0.0626,548,9.61,5.872,-16.24
2308,96.86,0.1502,546,9.056,5.965,-16.48
2309,96.91,0.1311,579,9.729,5.905,-8.39
2310,96.78,-0.1042,612,9.597,6.292,-8.32
2311,96.79,-0.0164,639,9.748,5.131,-14.51
2312,96.78,0.0156,621,9.456,5.29,-6.46
2313,96.7,-0.0669,655,10.428,5.523,-11.89
2314,96.68,-0.0384,633,10.449,4.606,-5.34
2315,96.62,-0.0663,678,10.276,4.517,-8.93
2316,96.52,-0.1283,669,8.378,4.194,-12.29
2317,96.46,-0.0129,695,8.696,5.027,-11.68
2318,96.5,-0.0144,728,8.31,4.88,-12.87
2319,96.8,0.2025,724,7.891,4.956,-9.1
2320,96.67,-0.105,679,8.634,5.759,-9.67
2321,96.74,0.0763,712,7.368,6.355,-11.75
2322,96.51,-0.1842,692,7.675,6.351,-12.62
2323,96.74,0.2054,705,6.892,6.931,-11.64
2324,96.68,-0.0478,730,7.473,6.736,-14.39
2325,96.69,0.0676,683,7.112,6.98,-14.18
2326,96.87,0.1548,728,6.043,6.501,-14.42
2327,97.01,0.0814,712,6.552,6.478,-21.57
2328,96.77,-0.2714,674,5.927,5.929,-20.4
2329,96.84,0.126,696,5.977,5.823,-17.94
2330,96.79,-0.092,669,5.926,5.546,-20.65
2331,96.87,0.0753,662,6.885,5.846,-25.12
2332,96.87,0.0006,652,6.321,5.619,-35.37
2333,96.96,0.1207,682,6.19,6.074,-20.94
2334,96.99,0.0268,646,6.747,5.893,-27.35
2335,96.95,-0.0091,632,7.428,5.985,-27.15
2336,97.1,0.1087,632,7.363,6.412,-26.01
2337,96.85,-0.1694,593,8.41,6.782,-26.89
2338,96.76,0.1074,612,7.362,6.915,-25.72
2339,96.59,-0.1569,586,8.626,7.079,-29.86
2340,96.54,-0.0576,556,8.259,6.9,-27.56
2341,96.45,-0.1654,558,9.114,7.701,-33.14
2342,96.4,0.0039,559,9.43,7.09,-27.8
2343,96.29,-0.1515,546,8.208,7.266,-20.69
2344,96.19,-0.0525,564,8.566,6.715,-24.27
2345,95.91,-0.1974,550,8.389,6.589,-22.16
2346,95.88,0.0181,533,9.132,6.298,-22.63
2347,95.89,0.0955,515,8.011,5.858,-26.74
2348,95.77,-0.186,527,7.759,6.37,-24.22
2349,95.63,-0.2176,519,8.207,5.944,-20.66
2350,95.5,-0.0608,516,7.207,5.686,-19.75
2351,95.71,0.223,496,7.363,6.43,-22.47
2352,95.71,0.0089,498,6.931,6.749,-19.88
2353,95.73,-0.0212,511,6.847,7.59,-24.37
2354,95.64,-0.1275,497,5.589,6.815,-19.66
2355,95.53,-0.1654,516,6.324,7.923,-18.19
2356,95.36,-0.2582,530,5.438,7.162,-18.45
2357,95.55,0.2291,566,5.987,8.052,-13.6
2358,95.25,-0.2464,556,4.863,7.332,-19.06
2359,95.25,0.0277,609,4.958,7.21,-8.83
2360,95.21,-0.0023,625,4.955,7.021,-12.08
2361,95.13,-0.1004,601,4.555,6.635,-9.52
2362,94.85,-0.3747,624,5.603,6.943,-11.75
2363,94.63,-0.2707,628,6.294,6.214,-16.16
2364,94.73,0.1637,647,5.974,6.286,-11.15
2365,94.58,-0.0974,670,5.589,6.233,-7.11
2366,94.67,0.0636,691,6.362,6.363,-10.01
2367,94.73,0.0588,690,5.989,6.953,-9.56
2368,94.78,0.0939,697,5.906,7.172,-15.79
2369,94.85,0.0747,751,6.584,7.205,-14.33
2370,94.63,-0.2667,724,6.874,7.061,-11.42
2371,94.51,-0.1463,784,7.243,7.88,-15.45
2372,94.57,0.0761,825,7.339,7.549,-19.56
2373,94.35,-0.2604,796,7.471,8.409,-18.03
2374,94.56,0.2409,815,7.092,7.586,-17.54
2375,94.43,-0.1382,818,7.251,7.525,-20.2
2376,94.38,-0.0296,812,7.911,6.854,-14.99
2377,94.19,-0.2201,843,7.295,6.745,-24.74
2378,94.21,0.0262,832,7.458,6.312,-24.19
2379,94.06,-0.1234,883,7.727,6.413,-16.7
2380,93.99,-0.0414,872,6.767,6.379,-18.45
2381,93.79,-0.1667,901,7.291,5.773,-27.95
2382,93.93,0.2564,884,7.209,6.625,-24.1
2383,93.65,-0.2521,884,6.991,6.781,-29.31
2384,93.69,0.0276,914,6.08,6.687,-21.23
2385,93.7,0.0186,920,5.977,7.066,-27.13
2386,93.73,-0.0498,884,5.784,7.641,-28.26
2387,93.55,-0.1998,908,5.179,7.374,-21.91
2388,93.68,0.0934,932,5.027,6.95,-27.29
2389,93.8,0.1702,865,4.827,7.459,-26.02
2390,93.8,0.0096,893,4.797,7.387,-21.72
2391,93.82,0.094,871,4.446,6.983,-19.96
2392,93.78,-0.0276,875,4.801,6.434,-28.33
2393,93.85,0.0459,877,4.368,6.165,-24.35
2394,93.71,-0.1313,850,4.655,5.888,-23.18
2395,93.78,0.0273,817,4.206,6.366,-21.95
2396,93.82,0.0645,843,4.63,5.83,-20.09
2397,93.59,-0.1988,816,5.473,5.531,-25.53
2398,93.19,-0.4163,837,6.438,5.877,-21.32
2399,93.16,-0.0571,802,6.442,5.903,-13.1
2400,93.12,-0.0852,777,6.708,6.783,-20.71
2401,93.3,0.2016,776,6.646,6.915,-16.64
2402,93.3,-0.0527,770,6.178,6.645,-17.25
2403,93.22,-0.0219,715,6.91,7.173,-8.68
2404,93.01,-0.1507,712,7.67,7.17,-11.8
2405,93.0,-0.0098,723,8.212,6.549,-10.79
2406,92.91,-0.0596,711,6.619,6.635,-13.98
2407,92.74,-0.1,680,7.26,6.402,-11.59
2408,92.72,0.0109,685,6.79,5.944,-7.93
2409,92.89,0.1589,686,7.231,5.65,-8.11
2410,92.9,-0.0054,667,7.373,4.68,-7.51
2411,92.75,-0.1478,639,7.002,5.042,-6.47
2412,92.81,0.0683,603,6.906,4.802,-6.95
2413,92.65,-0.1529,637,6.799,5.64,-8.81
2414,92.43,-0.1984,643,6.571,5.157,-2.21
2415,92.51,-0.0064,632,6.766,5.561,-10.41
2416,92.44,-0.1288,652,6.241,6.149,-10.14
2417,92.62,0.1228,653,6.118,5.831,-3.88
2418,92.68,0.0667,622,4.506,6.36,-1.56
2419,92.58,-0.1409,658,5.223,6.84,-8.94
2420,92.62,0.0221,671,3.415,6.407,-9.21
2421,92.84,0.28,681,3.761,6.061,-4.78
2422,92.83,0.0929,676,4.869,5.852,-15.28
2423,92.69,-0.1355,686,4.541,5.788,-10.84
2424,92.61,-0.1159,681,4.573,5.323,-15.35
2425,92.51,-0.1461,734,4.017,5.435,-15.05
2426,92.35,-0.1499,728,4.692,4.942,-16.26
2427,92.18,-0.2599,737,4.57,4.675,-12.7
2428,92.26,0.1034,752,5.803,4.311,-9.73
2429,92.45,0.1374,775,5.063,4.256,-17.03
2430,92.42,0.0486,762,6.441,4.647,-18.35
2431,92.56,0.1106,752,4.996,4.387,-15.29
2432,92.72,0.1502,780,6.08,4.84,-14.39
2433,93.0,0.2267,845,6.715,5.409,-19.56
2434,93.0,0.0425,819,6.907,4.987,-19.58
2435,92.97,-0.0974,851,7.266,6.038,-19.7
2436,93.06,0.0902,864,7.27,5.607,-20.55
2437,93.1,0.0209,896,7.953,5.173,-17.36
2438,93.17,0.068,882,7.892,4.886,-13.9
2439,93.39,0.2152,913,7.903,4.293,-16.81
2440,93.35,-0.0427,928,7.387,4.32,-14.73
2441,93.41,0.0772,904,8.056,3.935,-20.01
2442,93.29,-0.1169,917,8.352,3.982,-18.51
2443,93.29,0.0031,929,7.968,3.841,-11.48
2444,93.21,-0.1086,924,7.313,3.779,-9.25
2445,93.12,-0.142,941,6.988,3.349,-6.24
2446,93.11,-0.0564,940,6.93,3.802,-7.62
2447,93.07,-0.0853,971,6.934,4.198,-9.35
2448,93.14,-0.0162,953,6.491,4.259,-5.65
2449,93.29,0.1286,961,5.853,3.932,-6.26
2450,93.08,-0.227,967,5.88,4.439,-7.14
2451,93.26,0.1546,970,5.925,5.051,-0.35
2452,92.94,-0.2952,919,5.406,4.579,-0.1
2453,93.0,0.0922,949,6.62,5.14,1.02
2454,93.12,0.0931,945,5.61,4.396,-5.02
2455,93.04,-0.1091,893,4.226,4.35,1.29
2456,93.03,-0.0501,862,5.513,3.427,3.33
2457,92.92,-0.0446,888,5.444,3.07,7.58
2458,93.07,0.1356,820,5.057,3.322,6.44
2459,92.61,-0.5232,856,5.276,3.058,4.55
2460,92.48,-0.167,833,6.347,3.112,0.65
2461,92.2,-0.2235,834,5.713,2.922,5.58
2462,92.24,0.0639,792,6.873,3.198,6.36
2463,92.45,0.2081,790,6.899,3.64,-0.12
2464,92.64,0.1998,772,7.068,3.099,-1.46
2465,92.75,0.043,741,7.006,3.698,-0.67
2466,92.79,0.011,755,6.373,4.433,3.39
2467,92.68,-0.0293,739,8.292,4.186,5.09
2468,92.87,0.1479,731,7.455,4.626,2.03
2469,92.97,0.0949,681,8.822,4.342,6.85
2470,92.85,-0.0833,686,8.35,4.331,-1.46
2471,92.66,-0.2326,623,8.013,3.497,4.36
2472,92.57,-0.0715,645,8.931,3.578,-1.9
2473,92.73,0.0531,642,8.693,3.527,-4.86
2474,92.92,0.1645,651,8.371,3.11,-3.03
2475,93.16,0.191,634,8.969,2.336,-8.02
2476,93.05,-0.1729,662,7.714,2.426,-4.44
2477,92.99,-0.1011,603,8.065,2.198,-3.57
2478,93.2,0.178,598,8.85,2.981,-6.52
2479,93.23,-0.0986,605,7.994,2.882,-4.28
2480,93.34,0.1466,630,7.138,3.253,-10.62
2481,93.14,-0.2518,587,8.155,3.141,-3.79
2482,93.08,0.0165,602,7.544,3.528,-7.73
2483,93.07,0.0042,609,7.638,4.134,-5.2
2484,93.01,-0.0485,602,6.468,4.605,-11.2
2485,92.94,-0.01,585,6.645,4.398,-8.08
2486,92.69,-0.2693,613,6.315,3.557,-1.47
2487,92.93,0.2804,608,7.072,2.596,-6.48
2488,92.94,-0.0515,602,6.492,2.847,-8.02
2489,92.72,-0.1894,641,6.488,2.734,-9.84
2490,92.87,0.1059,650,6.615,3.166,-2.24
2491,92.88,0.0222,672,6.253,2.656,0.91
2492,92.98,0.1435,651,6.256,1.84,2.44
2493,92.94,-0.0118,660,7.29,1.818,-3.43
2494,92.82,-0.1579,705,7.39,2.956,2.79
2495,92.7,-0.0796,705,7.391,2.716,1.9
2496,92.75,-0.002,699,7.943,3.055,1.59
2497,92.86,0.1292,709,8.979,3.597,1.71
2498,92.93,0.0654,746,8.547,3.091,11.84
2499,93.02,0.1335,717,8.782,3.848,10.88
2500,93.2,0.2292,772,8.916,4.01,7.86
2501,93.24,0.0368,759,8.971,3.605,11.69
2502,93.38,0.1039,764,10.472,3.709,11.45
2503,93.55,0.1221,833,9.953,3.587,12.69
2504,93.59,0.0182,830,9.384,2.923,8.49
2505,93.58,-0.0326,767,9.647,2.922,17.37
2506,93.52,-0.0797,783,9.739,2.287,12.09
2507,93.34,-0.1889,817,9.17,2.44,13.98
2508,93.11,-0.2689,834,9.638,2.207,14.71
2509,93.31,0.1505,816,9.274,2.081,17.0
2510,93.31,-0.102,804,9.068,2.84,17.51
2511,93.24,-0.1053,815,8.707,2.906,14.78
2512,93.48,0.3112,817,8.37,3.39,13.48
2513,93.64,0.088,786,9.159,3.511,15.35
2514,93.66,0.0063,779,9.137,3.786,11.68
2515,93.82,0.1227,765,7.543,3.826,14.17
2516,93.81,-0.0938,815,7.777,4.044,9.88
2517,93.87,0.0655,794,8.086,4.192,14.02
2518,94.16,0.2758,783,8.09,3.266,18.37
2519,94.34,0.1962,756,7.448,3.165,5.82
2520,94.32,0.0578,769,7.958,3.47,1.29
2521,94.44,0.057,731,6.809,2.632,6.77
2522,94.64,0.3664,735,7.567,2.551,7.65
2523,94.65,0.0368,683,8.494,2.669,8.04
2524,94.61,-0.0189,695,8.144,2.533,3.2
2525,94.92,0.3454,680,8.167,2.54,5.05
2526,94.9,-0.006,660,8.831,2.668,5.88
2527,94.74,-0.108,627,8.614,3.699,2.31
2528,94.79,0.0067,599,9.223,3.071,7.01
2529,95.17,0.3012,603,10.476,4.15,8.0
2530,95.3,0.0725,587,10.833,4.435,1.13
2531,95.48,0.178,570,10.964,4.019,6.38
2532,95.2,-0.2788,540,11.127,4.219,2.17
2533,95.16,-0.0659,526,11.127,4.829,4.69
2534,95.38,0.2923,487,10.492,3.825,7.77
2535,95.37,0.0251,483,12.041,3.964,4.94
2536,95.62,0.2792,519,11.27,3.729,8.45
2537,95.74,0.1552,467,11.419,3.42,15.7
2538,95.85,0.1297,453,10.756,4.377,14.61
2539,96.16,0.3987,454,11.788,3.618,9.15
2540,96.14,-0.0744,448,11.087,2.81,8.94
2541,96.13,0.0581,407,10.347,3.242,12.03
2542,96.2,0.1277,427,11.178,3.257,14.62
2543,96.29,0.0013,413,11.872,4.178,11.19
2544,96.1,-0.2089,411,9.862,3.495,17.21
2545,96.35,0.2479,411,10.33,4.226,18.35
2546,96.44,0.1615,365,9.603,4.8,19.02
2547,96.48,0.0421,389,9.985,5.36,16.94
2548,96.64,0.1612,408,8.527,4.799,22.44
2549,96.65,-0.0155,414,9.569,4.653,20.09
2550,96.89,0.2392,448,10.713,4.474,21.28
2551,96.97,0.1403,431,8.768,5.274,25.56
2552,97.15,0.1586,465,9.72,5.16,25.27
2553,97.08,-0.1112,408,9.192,4.199,25.57
2554,97.11,0.0108,457,9.916,3.939,18.73
2555,97.23,0.1128,490,9.646,4.076,18.29
2556,97.16,-0.1545,479,10.177,4.173,24.05
2557,97.13,-0.0663,482,10.29,3.815,21.3
2558,97.19,0.0624,484,9.895,3.889,20.11
2559,97.43,0.2524,512,10.77,4.925,25.12
2560,97.61,0.1765,497,10.887,4.884,23.55
2561,97.81,0.2471,493,10.627,5.811,25.3
2562,97.93,0.0656,514,11.915,5.684,28.3
2563,98.13,0.2147,502,12.563,5.659,20.31
2564,98.43,0.305,566,12.585,6.101,20.36
2565,98.52,-0.0276,591,12.474,6.661,18.31
2566,98.65,0.1735,560,13.089,6.871,17.17
2567,98.81,0.1682,646,12.586,5.518,24.04
2568,98.57,-0.2255,635,12.924,5.539,20.4
2569,98.62,0.0829,628,13.948,5.153,17.92
2570,98.75,0.0628,641,12.947,4.906,14.16
2571,98.93,0.0953,660,12.7,4.623,14.08
2572,98.94,-0.0622,700,13.472,4.449,11.09
2573,99.15,0.1652,704,12.734,4.99,13.83
2574,99.12,0.0226,699,12.055,5.423,10.54
2575,99.15,0.0688,709,12.416,5.965,12.65
2576,99.47,0.3087,698,11.686,5.645,13.71
2577,99.32,-0.1747,700,11.049,5.827,11.11
2578,99.37,0.0789,722,12.041,6.884,14.22
2579,99.4,-0.0504,716,11.429,6.649,10.63
2580,99.44,0.0945,718,11.467,7.037,11.38
2581,99.41,-0.0557,706,10.467,6.588,13.15
2582,99.56,0.171,726,10.965,6.757,7.39
2583,99.45,-0.1178,712,10.43,6.201,13.96
2584,99.3,-0.2086,691,10.145,5.821,7.48
2585,99.42,0.1475,713,11.005,5.45,11.58
2586,99.29,-0.0266,654,11.056,6.207,13.54
2587,99.39,0.1062,630,10.288,5.767,17.44
2588,99.44,0.0366,613,11.743,4.925,11.89
2589,99.37,-0.1036,656,10.845,5.42,21.32
2590,99.36,-0.0199,642,11.191,5.651,17.31
2591,99.38,0.0703,628,11.84,5.854,21.73
2592,99.49,0.0163,654,14.108,5.899,21.14
2593,99.43,-0.0421,603,12.982,6.758,29.72
2594,99.43,-0.0623,570,12.953,6.955,21.42
2595,99.25,-0.1553,606,13.74,7.185,18.7
2596,99.23,0.0449,546,13.802,7.141,24.29
2597,98.97,-0.2773,541,14.068,7.358,24.58
2598,98.99,-0.0529,603,14.709,7.208,27.12
2599,98.95,-0.0651,552,15.355,7.201,21.9
2600,99.29,0.3782,533,14.587,6.538,27.84
2601,99.5,0.1865,539,13.138,6.286,29.84
2602,99.5,-0.0282,505,14.347,6.162,26.07
2603,99.66,0.133,546,13.575,6.318,27.78
2604,99.72,0.1081,496,14.41,5.858,27.84
2605,99.56,-0.1492,518,13.26,5.757,30.96
2606,99.21,-0.342,476,13.124,5.529,36.9
2607,99.39,0.1087,519,13.355,6.05,29.78
2608,99.46,0.1455,530,13.737,6.681,25.13
2609,99.17,-0.2338,556,13.094,7.22,22.67
2610,99.28,0.0403,547,12.489,7.263,23.56
2611,99.42,0.0509,527,11.919,7.803,23.07
2612,99.32,-0.0985,540,11.441,8.102,25.47
2613,99.45,0.1075,553,12.861,7.091,24.49
2614,99.19,-0.2208,552,12.284,7.289,23.05
2615,99.16,-0.0363,557,11.432,7.55,22.11
2616,99.17,0.0821,584,11.854,6.795,21.85
2617,99.29,0.1774,623,11.858,7.121,15.78
2618,99.35,0.0586,585,12.539,5.434,18.9
2619,99.38,0.0267,629,12.128,6.178,13.4
2620,99.46,0.1489,671,12.333,6.297,13.13
2621,99.37,-0.0932,642,12.919,6.376,11.95
2622,99.58,0.2217,636,12.849,5.983,15.59
2623,99.53,-0.0296,698,12.32,6.042,14.25
2624,99.65,0.1422,675,14.178,7.265,9.89
2625,99.64,0.068,737,14.227,7.454,12.04
2626,99.6,-0.1244,739,15.162,7.704,10.13
2627,99.69,0.0503,769,14.247,7.646,13.59
2628,99.75,0.0209,753,14.392,7.151,11.84
2629,99.95,0.2933,764,14.235,7.416,10.95
2630,100.11,0.1877,843,14.941,7.47,16.56
2631,100.02,-0.0865,855,15.151,7.59,12.03
2632,100.09,0.1227,850,15.232,6.645,7.67
2633,100.1,-0.1035,847,15.937,7.177,8.65
2634,99.98,-0.1363,853,14.741,6.776,14.98
2635,99.81,-0.1875,845,14.906,6.273,14.03
2636,99.85,-0.057,875,14.859,5.92,15.68
2637,99.77,-0.0899,914,14.812,6.119,13.1
2638,99.56,-0.2593,884,13.878,6.659,15.68
2639,99.55,-0.0551,905,13.841,6.308,12.99
2640,99.58,0.0716,911,13.619,6.851,19.64
2641,99.59,0.0672,894,13.518,6.908,19.66
2642,99.41,-0.1729,884,13.587,7.522,19.53
2643,99.33,-0.0632,877,12.512,7.216,20.54
2644,99.54,0.1696,911,13.53,7.816,20.05
2645,99.42,-0.0724,844,12.899,7.431,28.33
2646,99.38,-0.0212,900,12.52,7.354,32.96
2647,99.73,0.3139,870,12.602,7.228,25.49
2648,99.78,-0.0084,854,11.977,6.781,27.86
2649,99.71,-0.0306,876,13.313,6.096,19.81
2650,99.43,-0.31,828,13.227,6.276,28.86
2651,99.48,0.0455,840,12.416,5.769,26.18
2652,99.28,-0.1544,856,13.571,5.473,25.52
2653,99.29,0.0,803,13.354,5.586,26.95
2654,99.17,-0.0315,773,12.561,5.835,27.5
2655,98.93,-0.2488,780,13.05,6.015,23.6
2656,99.19,0.1217,786,13.768,6.134,20.51
2657,99.18,0.0444,747,14.886,6.735,21.08
2658,99.33,0.137,767,14.172,7.072,18.18
2659,99.46,0.0405,699,15.089,7.089,22.27
2660,99.36,-0.0941,737,14.742,7.08,20.5
2661,99.39,0.0146,736,14.894,7.124,23.78
2662,99.35,-0.0552,678,14.947,6.843,11.86
2663,99.51,0.2565,695,15.666,6.468,18.3
2664,99.59,0.004,656,15.628,5.845,17.11
2665,99.56,-0.0629,635,15.885,5.596,19.46
2666,99.83,0.211,686,15.119,5.821,15.21
2667,99.92,0.0318,636,16.173,4.878,11.07
2668,100.01,0.099,618,14.926,4.98,9.2
2669,99.92,-0.0646,650,13.853,4.99,14.2
2670,100.0,0.122,644,15.183,5.538,7.24
2671,99.8,-0.1946,632,14.637,5.834,8.43
2672,99.89,0.0034,651,14.092,6.046,6.52
2673,99.78,-0.1152,660,14.093,6.433,5.2
2674,99.83,0.0578,642,13.666,6.664,4.91
2675,99.81,-0.0862,640,13.24,6.657,7.63
2676,99.87,0.056,665,13.149,6.597,2.04
2677,99.95,0.1527,659,12.526,5.932,4.98
2678,99.96,0.0701,618,12.272,6.145,5.27
2679,99.98,0.0059,670,12.761,5.518,-1.88
2680,99.78,-0.2146,687,11.707,5.638,0.92
2681,99.52,-0.2641,735,13.07,5.281,5.04
2682,99.74,0.1947,681,11.628,4.491,7.83
2683,99.85,0.1514,746,12.096,4.582,2.14
2684,99.65,-0.2673,713,11.588,3.972,6.95
2685,99.96,0.3034,777,13.36,4.239,15.25
2686,99.88,-0.0762,754,13.1,4.703,5.25
2687,99.98,0.053,807,13.733,4.476,7.89
2688,100.07,0.1418,844,14.329,4.967,11.82
2689,100.11,0.0609,794,13.629,4.887,19.09
2690,100.23,0.1698,812,14.863,5.464,10.02
2691,100.04,-0.1607,822,14.21,5.807,10.08
2692,100.06,-0.0233,863,15.673,5.312,15.11
2693,100.05,-0.054,889,15.04,5.448,16.27
2694,100.08,0.0908,883,15.253,5.715,14.98
2695,100.06,-0.0486,877,15.746,4.892,17.64
2696,99.98,-0.0154,885,15.201,4.404,17.73
2697,99.9,-0.0599,896,14.938,4.339,19.68
2698,100.05,0.1373,911,15.289,4.018,17.99
2699,99.94,-0.1053,888,15.579,3.753,17.78
2700,100.01,0.1131,951,13.33,3.553,17.62
2701,100.08,0.0703,914,14.411,4.096,15.38
2702,100.08,-0.0239,939,13.987,3.736,12.32
2703,100.16,0.1348,984,13.468,3.995,20.28
2704,100.25,0.1108,945,13.103,4.805,16.19
2705,100.18,-0.0267,914,13.367,4.571,16.03
2706,100.24,0.0514,956,12.989,4.641,13.12
2707,100.54,0.3099,933,12.915,5.227,14.31
2708,100.39,-0.1838,903,12.102,5.141,10.2
2709,100.35,-0.0807,937,12.234,5.056,10.26
2710,100.24,-0.1399,920,11.995,4.519,10.79
2711,100.54,0.2401,922,11.839,4.463,11.31
2712,100.33,-0.1872,917,11.888,4.18,3.12
2713,100.34,0.0104,844,12.354,3.754,2.32
2714,100.48,0.2047,876,12.015,3.426,6.78
2715,100.35,-0.096,835,11.911,3.195,3.12
2716,100.32,-0.0794,862,12.273,2.916,-1.97
2717,100.21,-0.102,782,13.071,2.798,-3.96
2718,100.0,-0.1794,813,11.503,3.382,-0.89
2719,99.99,-0.1471,806,12.328,3.572,-9.18
2720,100.05,0.0471,806,13.302,3.583,-0.16
2721,99.98,-0.0761,768,13.358,3.451,0.32
2722,99.99,-0.0044,778,12.673,4.307,0.19
2723,100.08,0.1636,724,14.299,3.658,-1.54
2724,100.25,0.1462,697,13.52,4.236,-3.8
2725,100.05,-0.1508,688,13.939,3.398,-5.88
2726,100.12,0.0274,671,14.061,4.112,-3.57
2727,100.01,-0.1038,670,13.993,3.557,-12.94
2728,99.71,-0.3101,631,14.093,3.252,-7.78
2729,99.57,-0.0745,642,14.937,3.158,-3.04
2730,99.64,0.0478,641,13.626,2.587,-3.08
2731,99.66,-0.0448,671,14.101,2.515,-3.87
2732,99.47,-0.0979,591,13.822,2.206,-4.84
2733,99.69,0.13,615,13.23,2.885,-0.77
2734,99.72,0.0476,620,13.368,2.487,-4.08
2735,99.68,-0.0705,590,13.284,3.208,-2.09
2736,99.57,-0.1126,617,11.855,3.323,-2.1
2737,99.6,0.0576,589,12.416,3.216,-1.13
2738,99.51,-0.1999,590,12.01,3.965,-1.19
2739,99.64,0.1759,619,11.252,3.574,-1.23
2740,99.66,0.0053,611,11.066,3.975,0.89
2741,99.71,0.1043,553,11.95,3.957,2.75
2742,99.63,-0.0932,594,10.291,3.875,7.47
2743,99.37,-0.1857,619,11.47,3.783,8.49
2744,99.41,0.0586,582,10.689,3.084,4.38
2745,99.22,-0.225,652,10.679,2.469,0.4
2746,99.17,-0.0315,679,9.848,2.084,11.38
2747,99.13,-0.0183,681,10.655,2.214,6.03
2748,98.97,-0.1646,650,10.931,1.521,5.23
2749,99.06,0.0412,654,10.648,2.437,-1.75
2750,98.81,-0.3075,669,10.908,2.622,8.86
2751,98.99,0.1409,677,11.979,2.242,3.19
2752,98.86,-0.1652,692,11.777,2.286,-2.55
2753,98.96,0.0694,725,11.776,2.902,8.33
2754,99.11,0.1004,707,12.227,3.857,1.36
2755,98.94,-0.1993,747,13.618,3.815,3.03
2756,98.79,-0.1939,751,11.969,3.949,-5.36
2757,98.89,0.1675,766,12.744,3.349,-8.9
2758,98.87,-0.0624,775,12.896,3.515,-7.17
